class;1777.03;1775.54042;1774.05063;1772.56085;1771.07106;1769.58127;1768.09148;1766.60169;1765.1119;1763.62212;1762.13233;1760.64254;1759.15275;1757.66296;1756.17317;1754.68339;1753.1936;1751.70381;1750.21402;1748.72423;1747.23444;1745.74465;1744.25487;1742.76508;1741.27529;1739.7855;1738.29571;1736.80592;1735.31614;1733.82635;1732.33656;1730.84677;1729.35698;1727.86719;1726.3774;1724.88762;1723.39783;1721.90804;1720.41825;1718.92846;1717.43867;1715.94889;1714.4591;1712.96931;1711.47952;1709.98973;1708.49994;1707.01016;1705.52037;1704.03058;1702.54079;1701.051;1699.56121;1698.07142;1696.58164;1695.09185;1693.60206;1692.11227;1690.62248;1689.13269;1687.64291;1686.15312;1684.66333;1683.17354;1681.68375;1680.19396;1678.70417;1677.21439;1675.7246;1674.23481;1672.74502;1671.25523;1669.76544;1668.27566;1666.78587;1665.29608;1663.80629;1662.3165;1660.82671;1659.33693;1657.84714;1656.35735;1654.86756;1653.37777;1651.88798;1650.39819;1648.90841;1647.41862;1645.92883;1644.43904;1642.94925;1641.45946;1639.96968;1638.47989;1636.9901;1635.50031;1634.01052;1632.52073;1631.03094;1629.54116;1628.05137;1626.56158;1625.07179;1623.582;1622.09221;1620.60243;1619.11264;1617.62285;1616.13306;1614.64327;1613.15348;1611.6637;1610.17391;1608.68412;1607.19433;1605.70454;1604.21475;1602.72496;1601.23518;1599.74539;1598.2556;1596.76581;1595.27602;1593.78623;1592.29645;1590.80666;1589.31687;1587.82708;1586.33729;1584.8475;1583.35771;1581.86793;1580.37814;1578.88835;1577.39856;1575.90877;1574.41898;1572.9292;1571.43941;1569.94962;1568.45983;1566.97004;1565.48025;1563.99047;1562.50068;1561.01089;1559.5211;1558.03131;1556.54152;1555.05173;1553.56195;1552.07216;1550.58237;1549.09258;1547.60279;1546.113;1544.62322;1543.13343;1541.64364;1540.15385;1538.66406;1537.17427;1535.68448;1534.1947;1532.70491;1531.21512;1529.72533;1528.23554;1526.74575;1525.25597;1523.76618;1522.27639;1520.7866;1519.29681;1517.80702;1516.31724;1514.82745;1513.33766;1511.84787;1510.35808;1508.86829;1507.3785;1505.88872;1504.39893;1502.90914;1501.41935;1499.92956;1498.43977;1496.94999;1495.4602;1493.97041;1492.48062;1490.99083;1489.50104;1488.01125;1486.52147;1485.03168;1483.54189;1482.0521;1480.56231;1479.07252;1477.58274;1476.09295;1474.60316;1473.11337;1471.62358;1470.13379;1468.64401;1467.15422;1465.66443;1464.17464;1462.68485;1461.19506;1459.70527;1458.21549;1456.7257;1455.23591;1453.74612;1452.25633;1450.76654;1449.27676;1447.78697;1446.29718;1444.80739;1443.3176;1441.82781;1440.33802;1438.84824;1437.35845;1435.86866;1434.37887;1432.88908;1431.39929;1429.90951;1428.41972;1426.92993;1425.44014;1423.95035;1422.46056;1420.97078;1419.48099;1417.9912;1416.50141;1415.01162;1413.52183;1412.03204;1410.54226;1409.05247;1407.56268;1406.07289;1404.5831;1403.09331;1401.60353;1400.11374;1398.62395;1397.13416;1395.64437;1394.15458;1392.66479;1391.17501;1389.68522;1388.19543;1386.70564;1385.21585;1383.72606;1382.23628;1380.74649;1379.2567;1377.76691;1376.27712;1374.78733;1373.29755;1371.80776;1370.31797;1368.82818;1367.33839;1365.8486;1364.35881;1362.86903;1361.37924;1359.88945;1358.39966;1356.90987;1355.42008;1353.9303;1352.44051;1350.95072;1349.46093;1347.97114;1346.48135;1344.99156;1343.50178;1342.01199;1340.5222;1339.03241;1337.54262;1336.05283;1334.56305;1333.07326;1331.58347;1330.09368;1328.60389;1327.1141;1325.62432;1324.13453;1322.64474;1321.15495;1319.66516;1318.17537;1316.68558;1315.1958;1313.70601;1312.21622;1310.72643;1309.23664;1307.74685;1306.25707;1304.76728;1303.27749;1301.7877;1300.29791;1298.80812;1297.31834;1295.82855;1294.33876;1292.84897;1291.35918;1289.86939;1288.3796;1286.88982;1285.40003;1283.91024;1282.42045;1280.93066;1279.44087;1277.95109;1276.4613;1274.97151;1273.48172;1271.99193;1270.50214;1269.01235;1267.52257;1266.03278;1264.54299;1263.0532;1261.56341;1260.07362;1258.58384;1257.09405;1255.60426;1254.11447;1252.62468;1251.13489;1249.64511;1248.15532;1246.66553;1245.17574;1243.68595;1242.19616;1240.70637;1239.21659;1237.7268;1236.23701;1234.74722;1233.25743;1231.76764;1230.27786;1228.78807;1227.29828;1225.80849;1224.3187;1222.82891;1221.33912;1219.84934;1218.35955;1216.86976;1215.37997;1213.89018;1212.40039;1210.91061;1209.42082;1207.93103;1206.44124;1204.95145;1203.46166;1201.97188;1200.48209;1198.9923;1197.50251;1196.01272;1194.52293;1193.03314;1191.54336;1190.05357;1188.56378;1187.07399;1185.5842;1184.09441;1182.60463;1181.11484;1179.62505;1178.13526;1176.64547;1175.15568;1173.66589;1172.17611;1170.68632;1169.19653;1167.70674;1166.21695;1164.72716;1163.23738;1161.74759;1160.2578;1158.76801;1157.27822;1155.78843;1154.29865;1152.80886;1151.31907;1149.82928;1148.33949;1146.8497;1145.35991;1143.87013;1142.38034;1140.89055;1139.40076;1137.91097;1136.42118;1134.9314;1133.44161;1131.95182;1130.46203;1128.97224;1127.48245;1125.99266;1124.50288;1123.01309;1121.5233;1120.03351;1118.54372;1117.05393;1115.56415;1114.07436;1112.58457;1111.09478;1109.60499;1108.1152;1106.62542;1105.13563;1103.64584;1102.15605;1100.66626;1099.17647;1097.68668;1096.1969;1094.70711;1093.21732;1091.72753;1090.23774;1088.74795;1087.25817;1085.76838;1084.27859;1082.7888;1081.29901;1079.80922;1078.31943;1076.82965;1075.33986;1073.85007;1072.36028;1070.87049;1069.3807;1067.89092;1066.40113;1064.91134;1063.42155;1061.93176;1060.44197;1058.95219;1057.4624;1055.97261;1054.48282;1052.99303;1051.50324;1050.01345;1048.52367;1047.03388;1045.54409;1044.0543;1042.56451;1041.07472;1039.58494;1038.09515;1036.60536;1035.11557;1033.62578;1032.13599;1030.6462;1029.15642;1027.66663;1026.17684;1024.68705;1023.19726;1021.70747;1020.21769;1018.7279;1017.23811;1015.74832;1014.25853;1012.76874;1011.27896;1009.78917;1008.29938;1006.80959;1005.3198;1003.83001;1002.34022;1000.85044;999.36065;997.87086;996.38107;994.89128;993.40149;991.91171;990.42192;988.93213;987.44234;985.95255;984.46276;982.97297;981.48319;979.9934;978.50361;977.01382;975.52403;974.03424;972.54446;971.05467;969.56488;968.07509;966.5853;965.09551;963.60573;962.11594;960.62615;959.13636;957.64657;956.15678;954.66699;953.17721;951.68742;950.19763;948.70784;947.21805;945.72826;944.23848;942.74869;941.2589;939.76911;938.27932;936.78953;935.29974;933.80996;932.32017;930.83038;929.34059;927.8508;926.36101;924.87123;923.38144;921.89165;920.40186;918.91207;917.42228;915.9325;914.44271;912.95292;911.46313;909.97334;908.48355;906.99376;905.50398;904.01419;902.5244;901.03461;899.54482;898.05503;896.56525;895.07546;893.58567;892.09588;890.60609;889.1163;887.62651;886.13673;884.64694;883.15715;881.66736;880.17757;878.68778;877.198;875.70821;874.21842;872.72863;871.23884;869.74905;868.25927;866.76948;865.27969;863.7899;862.30011;860.81032;859.32053;857.83075;856.34096;854.85117;853.36138;851.87159;850.3818;848.89202;847.40223;845.91244;844.42265;842.93286;841.44307;839.95329;838.4635;836.97371;835.48392;833.99413;832.50434;831.01455;829.52477;828.03498;826.54519;825.0554;823.56561;822.07582;820.58604;819.09625;817.60646;816.11667;814.62688;813.13709;811.6473;810.15752;808.66773;807.17794;805.68815;804.19836;802.70857;801.21879;799.729;798.23921;796.74942;795.25963;793.76984;792.28006;790.79027;789.30048;787.81069;786.3209;784.83111;783.34132;781.85154;780.36175;778.87196;777.38217;775.89238;774.40259;772.91281;771.42302;769.93323;768.44344;766.95365;765.46386;763.97407;762.48429;760.9945;759.50471;758.01492;756.52513;755.03534;753.54556;752.05577;750.56598;749.07619;747.5864;746.09661;744.60683;743.11704;741.62725;740.13746;738.64767;737.15788;735.66809;734.17831;732.68852;731.19873;729.70894;728.21915;726.72936;725.23958;723.74979;722.26;720.77021;719.28042;717.79063;716.30084;714.81106;713.32127;711.83148;710.34169;708.8519;707.36211;705.87233;704.38254;702.89275;701.40296;699.91317;698.42338;696.9336;695.44381;693.95402;692.46423;690.97444;689.48465;687.99486;686.50508;685.01529;683.5255;682.03571;680.54592;679.05613;677.56635;676.07656;674.58677;673.09698;671.60719;670.1174;668.62761;667.13783;665.64804;664.15825;662.66846;661.17867;659.68888;658.1991;656.70931;655.21952;653.72973;652.23994;650.75015;649.26037;647.77058;646.28079;644.791;643.30121;641.81142;640.32163;638.83185;637.34206;635.85227;634.36248;632.87269;631.3829;629.89312;628.40333;626.91354;625.42375;623.93396;622.44417;620.95438;619.4646;617.97481;616.48502;614.99523;613.50544;612.01565;610.52587;609.03608;607.54629;606.0565;604.56671;603.07692;601.58714;600.09735;598.60756;597.11777;595.62798;594.13819;592.6484;591.15862;589.66883;588.17904;586.68925;585.19946;583.70967;582.21989;580.7301;579.24031;577.75052;576.26073;574.77094;573.28115;571.79137;570.30158;568.81179;567.322;565.83221;564.34242;562.85264;561.36285;559.87306;558.38327;556.89348;555.40369;553.91391;552.42412;550.93433;549.44454;547.95475;546.46496;544.97517;543.48539;541.9956;540.50581;539.01602;537.52623;536.03644;534.54666;533.05687;531.56708;530.07729;528.5875;527.09771;525.60792;524.11814;522.62835;521.13856;519.64877;518.15898;516.66919;515.17941;513.68962;512.19983;510.71004;509.22025;507.73046;506.24068;504.75089;503.2611;501.77131;500.28152;498.79173;497.30194;495.81216;494.32237;492.83258;491.34279;489.853;488.36321;486.87343;485.38364;483.89385;482.40406;480.91427;479.42448;477.93469;476.44491;474.95512;473.46533;471.97554;470.48575;468.99596;467.50618;466.01639;464.5266;463.03681;461.54702;460.05723;458.56745;457.07766;455.58787;454.09808;452.60829;451.1185;449.62871;448.13893;446.64914;445.15935;443.66956;442.17977;440.68998;439.2002;437.71041;436.22062;434.73083;433.24104;431.75125;430.26146;428.77168;427.28189;425.7921;424.30231;422.81252;421.32273;419.83295;418.34316;416.85337;415.36358;413.87379;412.384;410.89422;409.40443;407.91464;406.42485;404.93506;403.44527;401.95548;400.4657;398.97591;397.48612;395.99633;394.50654;393.01675;391.52697;390.03718;388.54739;387.0576;385.56781;384.07802;382.58824;381.09845;379.60866;378.11887;376.62908;375.13929;373.6495;372.15972;370.66993;369.18014;367.69035;366.20056;364.71077;363.22099;361.7312;360.24141;358.75162;357.26183;355.77204;354.28225;352.79247;351.30268;349.81289;348.3231;346.83331;345.34352;343.85374;342.36395;340.87416;339.38437;337.89458;336.40479;334.91501;333.42522;331.93543;330.44564;328.95585;327.46606;325.97627;324.48649;322.9967;321.50691;320.01712;318.52733;317.03754;315.54776;314.05797;312.56818;311.07839;309.5886;308.09881;306.60902;305.11924;303.62945;302.13966;300.64987;299.16008;
2;0.0794;0.11827;0.04266;0.08824;0.05239;0.05184;0.08218;0.07513;0.08576;0.12288;0.00367;0.10697;0.0033;0.07368;0.06702;0.05162;0.12657;0.07384;0.06961;0.06104;0.02389;0.00441;0.07531;0.05594;0.08069;0.11431;0.05106;0.0033;0.067;0.09332;0.11749;0.0426;0.11975;0.10004;0.0033;0.02499;0.1062;0.06413;0.12124;0.05285;0.02416;0.02637;0.15858;0.11465;0.02231;0.10624;0.06027;0.06722;0.08084;0.09451;0.0774;0.03832;0.12264;0.06606;0.0712;0.10283;0.26227;0.17948;0.13639;0.22111;0.25522;0.20349;0.34565;0.25439;0.36362;0.33854;0.28049;0.4031;0.44868;0.44146;0.42327;0.43819;0.44655;0.4836;0.61762;0.73628;0.70522;0.81739;0.78644;0.82163;0.793;0.77984;0.67424;0.61273;0.5557;0.54937;0.57174;0.56553;0.53515;0.51694;0.49878;0.38707;0.33929;0.26955;0.34082;0.34167;0.22144;0.24222;0.24324;0.26194;0.19259;0.29289;0.347;0.20953;0.3034;0.24094;0.20497;0.22852;0.1442;0.15245;0.26428;0.29686;0.38017;0.33798;0.25621;0.2692;0.26683;0.20064;0.1345;0.22481;0.09932;0.09503;0.13485;0.0712;0.15959;0.25464;0.22861;0.20043;0.10843;0.08476;0.12944;0.09047;0.12645;0.12063;0.03778;0.06512;0;0.02257;0.0452;0.03705;0.02014;0.0033;0.04964;0.06081;0.09626;0.18022;0.03296;0.00911;0.07688;0.02137;0.06282;0.05808;0.09745;0.05097;0.11688;0.12778;0.11011;0.11011;0.11457;0.12129;0.06309;0.00495;0.11151;0.14545;0.06491;0.02847;0.10222;0.05048;0.08029;0.01765;0.08062;0.09077;0.08337;0.12888;0.16784;0.14518;0.05871;0.09564;0.10178;0.10799;0.09883;0.08312;0.06086;0.11575;0.0033;0.09795;0.12659;0.12885;0.10253;0.03222;0.10733;0.15828;0.141;0.16122;0.25858;0.25909;0.25966;0.27349;0.28298;0.37182;0.37041;0.52985;0.55938;0.66607;0.64947;0.72983;0.74858;0.82466;0.83471;0.85143;0.8671;0.88283;0.83364;1.05543;0.9689;0.99037;0.91937;0.94756;0.978;1.02832;0.9135;0.79213;0.75672;0.70815;0.67836;0.64862;0.54516;0.52104;0.46174;0.44875;0.37855;0.29739;0.24272;0.30925;0.32738;0.40063;0.34178;0.41955;0.42469;0.42989;0.38668;0.37217;0.41718;0.36974;0.31574;0.32568;0.27841;0.20476;0.31839;0.23825;0.22645;0.23012;0.23384;0.22882;0.25689;0.20131;0.18324;0.20707;0.20012;0.13376;0.16657;0.17962;0.0033;0.03505;0.06685;0.04475;0.11522;0.0646;0.12636;0.15955;0.18399;0.20187;0.24625;0.24002;0.22723;0.30151;0.37584;0.31477;0.49825;0.50998;0.64511;0.74726;0.62039;0.74908;0.80955;0.7203;0.75445;0.78865;0.78767;0.79776;0.84976;0.65292;0.79093;0.74398;0.63541;0.68989;0.56602;0.6096;0.65324;0.54936;0.52262;0.58846;0.63012;0.68725;0.54401;0.58143;0.56385;0.50888;0.49031;0.47179;0.54474;0.43493;0.49257;0.43133;0.4142;0.34866;0.43517;0.40719;0.43764;0.46815;0.43373;0.39497;0.35406;0.29118;0.32527;0.30436;0.33636;0.2715;0.34437;0.41729;0.40546;0.30119;0.20578;0.27341;0.2508;0.28552;0.27623;0.36833;0.33823;0.3082;0.28813;0.23948;0.26798;0.15116;0.20841;0.41549;0.28123;0.25935;0.23753;0.21576;0.29758;0.30456;0.27856;0.21076;0.18708;0.14143;0.13547;0.16152;0.18762;0.13558;0.21355;0.24973;0.2243;0.11963;0.06567;0.14393;0.11761;0.09136;0.14335;0.1095;0.09994;0.13888;0.1008;0.0033;0.21231;0.18461;0.15695;0.21636;0.17671;0.21641;0.30022;0.30699;0.25214;0.21828;0.18447;0.08134;0.06857;0.07789;0.07624;0.00638;0.1348;0.08266;0.06473;0.04685;0.08519;0.11918;0.07394;0.22478;0.11798;0.15881;0.20299;0.24724;0.20674;0.24118;0.14132;0.09439;0.1246;0.20552;0.1962;0.18693;0.19974;0.17957;0.14404;0.2187;0.25817;0.09947;0.11592;0.13244;0.15011;0.11938;0.05346;0.11976;0.0033;0.11338;0.09137;0.06941;0.10918;0.10716;0.14705;0.27068;0.23359;0.26704;0.28512;0.30326;0.37652;0.37716;0.41089;0.34996;0.17235;0.27012;0.25562;0.24117;0.29727;0.37544;0.3942;0.42183;0.40987;0.38915;0.36849;0.4448;0.44408;0.55795;0.46483;0.44666;0.59594;0.48977;0.38366;0.51769;0.52623;0.67579;0.63158;0.53457;0.56976;0.60501;0.66675;0.66467;0.69129;0.66289;0.65217;0.74062;0.67054;0.60052;0.54377;0.65007;0.60005;0.5743;0.56844;0.57144;0.5745;0.58202;0.51251;0.43204;0.36044;0.30872;0.37819;0.44773;0.33891;0.39093;0.3505;0.46211;0.29184;0.25048;0.20918;0.32983;0.29194;0.38186;0.27801;0.26011;0.30946;0.35886;0.16933;0.22875;0.17149;0.1231;0.10671;0.09036;0.13906;0.08649;0.17934;0.17975;0.30135;0.34592;0.39055;0.51893;0.81917;1.32211;1.58502;1.62552;1.40948;1.19349;0.80906;0.77931;0.89498;1.02172;1.17826;1.33485;1.30978;1.44996;1.32589;1.58073;1.86205;1.76348;1.66496;1.79887;1.79188;1.80697;1.74722;1.77784;1.80852;1.87669;1.98457;2;1.88113;1.846;1.87592;1.90589;1.78724;1.8052;1.75715;1.71356;1.6546;1.59571;1.49942;1.68512;1.51847;1.41795;1.45515;1.4924;1.39425;1.3292;1.33909;1.22789;1.26653;1.21602;1.16557;1.2286;1.2146;1.1522;1.21761;1.17185;1.12614;1.10581;1.24633;1.16445;1.26103;1.31142;1.36186;1.39694;1.30212;1.38577;1.38357;1.44751;1.51151;1.51168;1.53835;1.61132;1.59405;1.67264;1.75129;1.66371;1.72595;1.69574;1.74048;1.77756;1.8147;1.49618;1.57638;1.39894;1.30305;1.27549;1.248;1.08179;1.17555;1.06232;1.04716;1.03206;0.97627;0.96678;0.79437;0.86429;0.81864;0.77304;0.75943;0.72166;0.75882;0.70134;0.69126;0.68124;0.69221;0.73186;0.60197;0.55363;0.49654;0.4395;0.47503;0.32119;0.47798;0.41346;0.349;0.36058;0.36341;0.24736;0.28113;0.29625;0.31142;0.26607;0.37056;0.29008;0.31319;0.21631;0.11948;0.21104;0.14406;0.07714;0.10059;0.12409;0.12782;0.14702;0.0033;0.04267;0.02263;0.00265;0.02334;0.11457;0.07591;0.08135;0.08685;0.00871;0.10243;0.04422;0.07858;0.113;0.11443;0.08949;0.17473;0.2336;0.1846;0.13566;0.19029;0.22516;0.23145;0.25211;0.27283;0.2815;0.27259;0.32101;0.31222;0.30349;0.2816;0.36769;0.35693;0.36384;0.33556;0.30735;0.25716;0.31716;0.33096;0.33711;0.34331;0.18107;0.16206;0.19817;0.21672;0.23532;0.18349;0.1934;0.23419;0.19575;0.15737;0.06618;0.16006;0.20775;0.23457;0.26144;0.16833;0.16999;0.20034;0.20431;0.10482;0.00538;0.11503;0.17626;0.1032;0.09297;0.0828;0.0033;0.05077;0.05204;0.09412;0.13625;0.0606;0.13699;0.17379;0.12143;0.06914;0.13694;0.10568;0.10091;0.13474;0.16863;0.11557;0.07358;0.09772;0.07347;0.04927;0.16609;0.01646;0.08274;0.16008;0.23749;0.22244;0.15238;0.16167;0.11155;0.06148;0.289;0.19499;0.13849;0.08204;0.11596;0.11689;0.16413;0.13544;0.10681;0.14762;0.19068;0.24261;0.2065;0.17044;0.09699;0.17337;0.05819;0.10716;0.15618;0.0742;0.0033;0.01593;0.0154;0.01493;0.10041;0.19036;0.18345;0.21404;0.24469;0.07716;0.0044;0.00438;0.00441;0.06618;0.01126;0.13261;0.11305;0.09355;0.0741;0.0503;0.03537;0.03702;0.03872;0.12528;0.07974;0.09372;0.10776;0.04697;0.03029;0.01147;0.03344;0.05548;0.10951;0.10632;0.13844;0.19043;0.24248;0.35626;0.30711;0.3395;0.37196;0.34279;0.33792;0.256;0.29749;0.33904;0.3498;0.49939;0.55983;0.62032;0.60268;0.53664;0.63364;0.69216;0.75073;0.751;0.71387;0.79133;0.86886;0.87595;0.86768;0.87709;0.81938;0.76172;1.02901;1.0012;0.97675;0.95236;1.00622;0.96322;0.86741;0.87518;0.88301;0.89971;0.97593;0.9652;0.95453;0.85031;0.93557;0.9482;0.87498;0.80182;0.85867;0.73276;0.73246;0.73221;0.73863;0.71206;0.62168;0.55337;0.48513;0.42795;0.38625;0.39196;0.39772;0.22624;0.25745;0.25017;0.24294;0.15318;0.12074;0.18307;0.17056;0.15811;0.16114;0.19506;0.17948;0.16395;0.22447;0.13748;0.07036;0.0033;0.07815;0.16408;0.17517;0.20173;0.22836;0.0546;0.02627;0.03654;0.04687;0.0033;0.10171;0.19908;0.2965;0.13298;0.14571;0.20146;0.25726;0.24374;0.32718;0.29835;0.33346;0.36862;0.39722;0.40386;0.45681;0.50982;0.48358;0.57415;0.63944;0.70478;0.66776;0.61538;0.64125;0.66718;0.90791;0.75003;0.79154;0.83311;0.68201;0.71818;0.7445;0.77088;0.71692;0.75112;0.74793;0.73268;0.71749;0.77614;0.72472;0.63811;0.55156;0.6611;0.67819;0.61714;0.55614;0.5734;0.70304;0.70389;0.70479;0.56809;0.57021;0.56688;0.56361;0.47338;0.52198;0.47262;0.42332;0.43905;0.24118;0.22949;0.21786;0.18756;0.26524;0.26589;0.2666;0.11318;0.10299;0.10827;0.11361;0.0375;0.04289;0.06154;0.08025;0.12324;0.04955;0.13698;0.22445;0.1578;0.01632;0.05001;0.08375;0.10763;0.1514;0.12914;0.10694;0.0033;0.13376;0.10679;0.07988;0.1224;0.07689;0.13274;0.18865;0.04418;0.0033;0.01308;0.02292;0.02181;0.11546;0.11666;0.11792;0.06196;0.00827;0.0196;0.031;0.03474;0.0033
