1;337.3173;382.3230;422.6001;464.1149;499.2341;552.7388;608.7722;627.8759;659.4855;722.6476;745.4740;784.0681;836.1380;873.0363;918.3870;956.6318;989.2699;1029.8977;1076.4667;1154.3656;1175.7457;1211.9378;1243.9458;1302.4476;1316.3403;1370.1266;1400.2643;1448.8869;1481.5264;1533.9052;1562.6074;1606.7316;1652.6890;1696.2376;1742.8388
1;340.4787;381.8742;423.5734;465.2198;497.3147;561.2342;605.1406;628.1686;659.3248;716.4849;746.6955;786.5606;838.1918;873.6614;923.2675;960.3321;992.4279;1029.7642;1070.9592;1156.5337;1175.4817;1209.9677;1244.9813;1306.2975;1320.4840;1371.0737;1400.4534;1454.1033;1481.7598;1540.9540;1563.3273;1606.5241;1651.7188;1691.0375;1747.2704
1;338.4722;381.5335;420.5813;463.2253;499.5428;554.7558;615.2372;627.8654;659.9761;724.6869;747.2920;783.4593;838.4623;871.4230;918.1849;957.7333;990.7181;1029.6748;1068.5150;1171.9006;1174.6424;1211.2755;1244.8081;1306.6188;1320.3983;1367.0891;1400.1383;1453.9697;1481.7316;1541.7886;1563.3577;1606.8994;1652.5213;1688.3762;1735.1426
1;338.8705;383.5280;421.6167;462.6407;499.6073;550.7502;609.8942;627.8086;659.8222;725.0483;746.8753;783.6757;835.2575;871.6082;919.4225;956.8394;989.6006;1029.6101;1065.3881;1154.0903;1175.7597;1204.9175;1242.7799;1302.6810;1316.0442;1368.0949;1400.5023;1450.2721;1482.0134;1537.6995;1563.2146;1606.9803;1653.3809;1697.0737;1741.4295
1;336.0329;383.4371;419.4100;463.0884;500.2897;552.7950;610.6664;627.9676;659.2501;721.0362;745.6629;788.1074;831.9823;871.2796;916.9440;957.0285;990.8543;1029.4505;1065.3562;1153.1271;1175.9140;1208.1468;1243.1694;1303.0114;1313.6648;1368.2634;1400.3905;1448.1955;1481.5812;1533.8908;1562.5159;1606.8863;1654.5168;1694.5004;1744.8208
1;340.5691;381.8336;422.5731;463.7606;498.7826;552.6960;608.7816;628.0223;659.5323;722.0285;744.9659;785.0338;833.9822;871.9036;920.3104;957.4497;990.4669;1029.8723;1075.0112;1152.1610;1175.6420;1217.1633;1243.9427;1302.3128;1316.4055;1369.7739;1400.4297;1449.3503;1481.5518;1535.4617;1562.9938;1606.6406;1654.4419;1692.5694;1749.2097
1;337.8142;381.5551;424.1155;463.9284;498.5667;550.3894;608.6451;627.7181;659.5705;721.8708;746.0428;784.9395;835.5467;872.7485;919.5643;956.4741;989.4060;1029.7938;1076.1641;1154.4773;1175.8540;1212.8790;1243.9127;1302.7383;1317.2483;1369.0623;1400.2556;1448.4126;1481.3611;1539.4137;1563.4370;1606.7117;1654.3475;1693.1693;1748.5289
1;338.0172;382.5523;422.5210;463.2434;499.0935;549.2329;609.5960;628.0206;659.5611;722.3833;745.4253;783.1040;835.7606;871.2878;920.1473;957.5198;990.4607;1029.4514;1071.5879;1154.7113;1175.9681;1212.0225;1243.9881;1302.6531;1316.2620;1368.5739;1400.1130;1447.6998;1481.6342;1536.8132;1563.1877;1606.9213;1652.4394;1695.1791;1740.4900
1;339.9522;383.3527;419.0701;463.5719;500.8285;550.9259;611.1108;628.0553;659.4289;721.7025;745.3124;785.9861;834.9059;871.6797;917.3468;954.8121;988.3293;1029.5393;1069.9872;1153.9447;1175.8979;1211.3276;1243.5629;1303.2649;1315.8290;1371.7370;1400.4922;1449.8794;1481.4696;1535.7159;1562.7057;1605.9084;1654.1106;1691.9753;1746.3872
1;338.2638;381.5221;423.3751;464.1686;498.7805;550.7187;609.7343;627.8652;659.1148;721.3911;745.8976;781.4027;835.7268;872.4893;919.6944;955.2610;989.5811;1028.9683;1084.6426;1153.1053;1175.3543;1201.7192;1243.8192;1304.2259;1315.6369;1368.0788;1400.0913;1448.1947;1481.3249;1537.1177;1563.3350;1606.7593;1656.2152;1696.5519;1737.9476
1;338.3860;382.2730;423.8374;464.4690;498.9691;552.0595;608.9361;627.8208;659.1338;721.5526;745.2923;783.7284;834.2685;873.0440;920.9059;956.2549;991.0802;1028.7141;1078.8645;1151.1364;1175.4319;1200.2955;1243.8806;1305.2723;1315.4984;1369.4515;1400.0643;1449.5649;1481.2316;1538.4526;1563.6666;1606.8079;1655.0324;1687.9507;1742.7273
1;338.8460;382.6140;424.2555;465.3156;498.2186;551.3260;608.6491;627.6908;659.0714;721.5210;745.8538;785.5010;834.7145;872.3324;921.7367;956.4037;991.4245;1028.7015;1077.9121;1154.6483;1175.5077;1201.5242;1243.5779;1304.9494;1313.5333;1369.2996;1400.2235;1449.8002;1481.4200;1540.2151;1563.9794;1606.9597;1653.8785;1693.7953;1741.0007
1;337.9614;383.3263;422.8982;464.7238;499.1947;553.1790;610.3645;627.9631;659.6236;723.2043;744.9626;782.4849;833.1988;871.7843;919.8477;956.3416;990.2118;1029.0062;1076.7214;1155.3171;1175.3113;1197.2276;1243.6384;1302.3754;1315.0317;1368.3016;1400.3789;1446.4625;1481.6350;1537.7189;1563.3953;1606.9753;1656.7313;1695.3531;1741.0246
1;340.2522;382.1888;423.7505;464.0461;498.9573;553.4613;609.2413;627.9183;659.5521;721.6261;745.6830;786.2530;835.9465;872.9958;921.2726;955.4754;989.9798;1029.0197;1079.3213;1153.7469;1175.2814;1200.4015;1243.2038;1303.4981;1316.1227;1368.3388;1400.2951;1449.4567;1481.7460;1537.9952;1563.5913;1606.5372;1653.9426;1695.0780;1738.2642
1;338.8624;382.5563;423.5982;463.5393;498.6912;550.9395;609.3209;627.9541;659.1557;721.3169;745.4399;783.9523;835.7058;871.8327;920.9711;955.6842;990.5981;1028.9386;1082.9359;1152.5849;1175.4587;1201.1156;1243.5333;1304.1641;1314.8226;1369.4431;1400.0844;1447.4949;1481.2589;1535.8310;1563.4036;1607.0450;1654.2351;1695.1400;1741.2673
1;339.6913;381.7436;423.8010;464.4845;499.9338;549.4913;607.7143;627.5455;659.3991;722.6567;746.1588;782.7852;834.1917;871.4876;920.4587;956.5441;990.4599;1028.8885;1079.3036;1139.7837;1175.2161;1201.8992;1243.7377;1305.1187;1314.0856;1368.4629;1400.0382;1448.5333;1481.5669;1538.2057;1563.5783;1606.7698;1654.2148;1694.7576;1736.5681
1;339.9645;381.2656;424.3260;464.2907;500.0311;552.0285;607.4431;627.3991;659.0246;721.8978;744.9051;781.6778;835.1332;871.2928;920.3495;956.6865;990.4806;1028.5993;1083.4652;1150.0493;1175.2509;1202.6203;1243.8973;1305.1607;1315.8014;1367.8024;1400.1176;1448.4717;1481.3840;1539.1509;1563.5795;1606.5846;1655.2668;1692.6402;1740.5630
1;340.8098;381.9518;421.6560;461.0702;499.7556;559.0186;613.7340;628.0001;660.3505;726.0107;747.1030;766.9571;835.7350;869.9703;916.9919;960.2801;993.5720;1029.7513;1076.8149;1168.2692;1175.2864;1205.3777;1242.7097;1307.4073;1314.7475;1364.8902;1400.7324;1448.1864;1482.1097;1546.1711;1563.8391;1607.0411;1653.6205;1688.2014;1737.0654
1;338.8725;381.1375;423.3519;465.0380;500.5398;549.4145;606.7822;627.1286;659.1227;722.2011;746.1299;780.6087;835.2736;870.7173;918.9187;955.7879;989.4996;1028.7227;1078.0514;1136.8460;1175.1173;1202.2571;1243.3854;1306.1156;1314.3997;1367.8572;1400.0197;1450.4481;1481.3363;1538.4997;1563.7950;1606.7415;1655.3300;1690.8068;1736.3392
1;339.0435;382.1632;422.1401;462.7906;499.1213;552.8217;608.3159;627.6431;659.4127;724.0119;747.0998;779.9682;834.4096;870.5247;919.1563;956.5062;991.7537;1028.4754;1074.5930;1148.4166;1175.3913;1200.4117;1243.8322;1303.6664;1317.0219;1368.3694;1400.0167;1449.7092;1481.6955;1539.8400;1563.9633;1607.2622;1655.2315;1690.7542;1734.6682
1;340.5119;381.5636;424.2947;463.3948;498.8501;549.0279;607.6072;627.7792;659.6121;722.8390;746.1561;781.3126;834.4998;871.6933;920.2281;955.1526;989.5169;1028.9668;1079.2364;1136.2196;1175.1481;1200.8660;1243.3376;1305.7877;1314.1740;1367.3138;1400.1328;1449.4575;1481.7261;1538.5738;1563.7944;1606.9954;1655.3380;1690.7818;1738.3449
1;339.6645;382.2068;420.8309;463.9820;500.7111;551.3320;608.7986;627.5504;659.3816;721.8980;745.1928;784.1965;834.0600;871.6669;916.2047;955.5328;986.9071;1029.4776;1072.9609;1153.6462;1175.7732;1205.9574;1243.6659;1302.3056;1314.4962;1369.2895;1400.4673;1449.5153;1481.8580;1536.5510;1562.8806;1606.3845;1654.6730;1692.0814;1740.7552
1;337.5554;383.0899;421.9240;462.0257;498.5736;558.3511;609.4812;627.6011;659.7839;722.9395;747.6560;774.2970;835.7949;872.1058;920.6383;958.2269;991.2509;1029.5207;1068.4895;1168.3075;1175.6605;1206.4192;1244.5507;1310.5523;1317.4406;1367.9766;1400.1614;1452.3450;1481.6958;1549.2039;1563.8357;1607.0906;1650.5495;1684.6436;1736.9108
1;337.8981;382.9846;420.8494;462.6869;500.0122;552.0623;607.7368;627.5992;659.7965;723.4732;746.7681;786.2428;835.0057;871.9031;920.7284;957.9714;991.6016;1029.6705;1072.7899;1154.7982;1175.8593;1212.8355;1244.4770;1302.7486;1316.9212;1369.1452;1400.2595;1447.2860;1481.5515;1540.4367;1563.3444;1606.7370;1655.2729;1694.5395;1740.8229
1;339.4927;382.7138;421.6991;463.9843;501.6187;551.5626;608.2884;627.6653;659.6455;722.8657;746.4905;784.5117;832.7519;872.4400;917.9355;957.1415;990.6800;1029.8244;1074.0598;1153.7603;1175.8005;1213.1373;1244.3710;1302.4838;1316.8032;1368.6585;1400.4283;1449.7403;1481.4072;1539.0478;1563.2369;1607.3486;1652.0714;1692.9290;1739.5390
1;341.7522;382.4773;420.4955;462.0792;498.8804;556.3320;615.8560;627.9135;660.4734;725.1220;748.4924;775.2862;837.2912;870.5253;918.2803;958.4761;990.0434;1029.6103;1071.7009;1172.5078;1175.2928;1208.5185;1244.9645;1303.1461;1318.2096;1366.2831;1400.0490;1449.5711;1481.9022;1546.7641;1563.7603;1607.3754;1655.4535;1687.6621;1738.4535
1;335.7630;383.3530;421.2825;462.9443;499.9946;551.2476;609.0918;627.7384;660.0886;723.8160;746.8103;781.6054;834.9230;870.0711;918.3906;957.4939;988.9195;1029.5674;1070.7863;1155.3467;1175.8568;1211.0374;1244.0355;1302.5247;1315.3748;1369.5170;1400.6662;1447.1454;1481.8573;1540.7805;1563.5138;1606.9305;1654.6206;1689.9974;1742.7050
1;339.7661;383.1417;420.5847;464.1464;501.1219;549.2235;608.2390;627.5451;659.0870;720.0737;746.8250;786.8650;834.3260;871.9457;917.0488;956.2677;986.8630;1029.0684;1067.9424;1154.0951;1175.7741;1208.4625;1242.8991;1302.9157;1313.8022;1368.3342;1400.5824;1448.0950;1481.5793;1537.8166;1563.1103;1606.8380;1652.8545;1691.3299;1743.6314
1;339.0281;382.2222;420.4266;463.7891;500.7547;551.1707;608.6835;627.9046;659.6234;721.1453;746.3444;786.1372;836.5772;871.3509;918.1889;956.2015;988.3384;1029.4695;1069.6319;1153.7107;1175.7066;1210.8065;1243.5555;1302.1261;1315.9597;1368.1033;1400.3530;1448.5793;1481.5200;1539.4550;1563.0497;1606.6035;1654.6838;1694.7106;1739.8072
1;335.8464;384.1650;421.0977;461.7221;497.1157;562.8100;602.6416;627.1740;658.3383;722.2738;747.0573;789.8145;840.6860;871.1026;919.2560;959.8040;992.3644;1029.1512;1063.8242;1149.8011;1175.7723;1211.3455;1244.9880;1307.2838;1319.6008;1375.1210;1400.2647;1444.2777;1481.5084;1538.1405;1563.1976;1606.4122;1650.5972;1681.6743;1745.2145
1;339.8277;384.6604;421.1348;464.0197;502.1749;550.2705;609.3393;627.7211;659.3663;720.3034;745.0117;788.9585;835.8960;871.6443;916.5316;955.4064;987.2619;1029.2493;1071.3212;1154.4854;1175.7274;1209.3312;1243.1528;1303.5871;1316.6824;1367.8857;1400.2876;1448.2841;1481.6193;1540.0212;1563.2519;1606.3186;1651.0821;1691.7618;1741.3404
1;338.9266;380.2836;421.1178;463.3561;499.4667;554.9873;612.0652;627.8588;659.8370;723.3835;748.5162;779.9558;837.3447;871.7728;920.4571;957.0403;988.9767;1029.8596;1077.2782;1166.7118;1175.0945;1208.7951;1244.4328;1314.1433;1318.2256;1363.7719;1399.7694;1452.1929;1481.7280;1541.6811;1563.2621;1606.2609;1651.9968;1687.9222;1745.0283
1;333.2793;386.5884;419.9707;461.8559;499.8191;560.8861;607.2931;628.0931;659.2202;721.4747;746.5929;789.7323;837.0661;872.6352;914.9145;956.6912;988.9838;1029.2125;1063.5400;1149.7379;1175.7913;1207.2788;1243.8130;1303.3704;1297.9371;1370.3525;1400.1714;1441.6011;1481.5991;1541.8760;1563.5137;1606.4603;1647.2730;1683.8690;1751.3055
1;341.1188;382.4690;421.5335;463.2465;498.6682;553.3749;608.9844;627.7986;659.5289;721.1525;747.0080;788.3498;837.3453;871.3104;918.6340;955.9217;990.1422;1028.6576;1072.9624;1153.8854;1175.1557;1199.6621;1243.1833;1303.5002;1315.2848;1369.9270;1400.9162;1448.4553;1481.7652;1540.1104;1563.9356;1607.1090;1654.7737;1693.5249;1738.6007
1;340.3912;381.2659;423.0847;463.0521;499.8012;553.0641;609.2161;627.8768;659.2480;721.8996;745.3287;783.2099;834.9551;872.1008;919.6293;956.8564;989.5722;1028.6170;1079.6873;1155.0014;1175.2845;1201.8889;1243.3257;1302.1352;1314.9618;1369.6628;1400.8684;1447.9377;1481.8346;1542.1465;1563.7587;1606.3585;1652.8033;1693.1085;1737.3945
1;338.8936;382.2178;422.8492;463.8840;500.1798;549.8602;610.5895;627.9115;659.7453;722.3589;746.2948;786.0646;835.0161;873.1152;920.8979;957.2562;989.6257;1028.8746;1073.7590;1137.1265;1174.9919;1197.4975;1242.9581;1304.6401;1312.3235;1367.8664;1400.3674;1448.8987;1481.4981;1540.1667;1563.6307;1606.7222;1653.1991;1694.3872;1734.7723
1;339.8041;381.5497;423.3543;464.2489;499.7758;551.9745;608.6905;627.6738;659.1732;721.0806;746.0824;782.1404;834.5615;872.2217;919.5755;956.3207;990.4803;1028.6317;1078.1507;1152.6822;1175.3496;1202.4104;1243.9385;1303.0377;1314.3151;1368.7586;1400.3378;1449.1001;1481.4485;1539.1739;1563.7400;1606.8748;1654.8895;1695.6118;1737.4756
1;340.3563;381.7660;423.3150;464.3911;499.3294;554.5514;608.7533;627.5081;658.9989;720.6173;746.1356;785.0347;835.6607;871.9042;920.1350;955.3850;989.0369;1028.7897;1083.2134;1153.7948;1175.4871;1204.3329;1244.5196;1303.3030;1316.4533;1368.4354;1400.2426;1449.0705;1481.3248;1538.5801;1563.8133;1606.2863;1654.7607;1692.2783;1739.1092
1;340.2748;382.0985;422.7813;464.2357;499.4748;550.0043;609.1923;627.7409;659.3314;722.1254;746.3834;783.8466;834.8690;872.4154;920.6696;955.6409;989.4979;1028.9368;1075.3471;1138.2559;1175.3062;1201.8090;1243.9913;1304.2249;1313.6231;1367.4704;1400.2195;1451.0692;1481.3362;1537.8013;1563.6367;1606.7488;1653.0957;1695.1219;1736.0767
1;339.9655;382.1573;421.0737;461.6955;499.8626;553.3578;609.1413;627.8915;660.6784;709.5501;747.0373;771.3449;835.7713;871.8796;919.9635;952.3999;987.8183;1029.5379;1082.7605;1157.3419;1175.6412;1192.3894;1242.9253;1302.1636;1314.5411;1371.4647;1400.6291;1448.4936;1481.5065;1538.8565;1563.7808;1607.2485;1654.0948;1699.2697;1733.8296
1;340.7585;381.2685;422.9100;463.2144;499.4007;552.3220;608.3441;627.6250;659.1670;721.1337;746.7664;785.2669;835.5886;872.1910;921.0917;956.4204;991.5739;1028.5060;1073.9641;1153.3126;1175.5374;1202.8953;1244.2856;1303.7837;1314.5214;1368.9073;1400.1620;1446.1465;1481.3064;1540.0726;1564.2372;1606.6636;1651.6639;1691.7442;1738.6465
1;340.2360;380.8548;423.6199;463.1781;499.1675;553.3471;608.4199;627.5156;659.0913;721.0597;747.1213;785.6256;836.5772;871.7504;921.2269;956.2039;990.7827;1028.6139;1079.9636;1152.4447;1175.3957;1202.4485;1244.2405;1304.9810;1314.6050;1368.3024;1399.8409;1449.1775;1481.3795;1539.3269;1563.6405;1606.7220;1652.4841;1693.5188;1739.0726
1;339.9818;381.9228;423.8429;463.5220;499.6453;549.8701;609.1660;627.8930;659.3044;722.3289;746.4414;785.0877;835.4690;872.4846;921.9872;955.8530;989.4214;1028.9196;1076.6183;1137.5016;1175.3172;1200.7570;1243.9941;1305.5184;1313.5221;1368.1135;1399.9047;1448.6711;1481.2477;1539.0847;1563.8288;1606.7356;1652.9655;1694.1606;1737.8748
1;339.2529;381.6197;423.8807;463.0330;497.6524;551.8823;607.3250;627.5594;658.9782;720.7211;745.9696;782.8537;834.3323;871.4243;920.1937;955.1979;988.0544;1028.9993;1086.5824;1153.3408;1175.3694;1198.3022;1243.8658;1304.0066;1316.9739;1369.1331;1399.9085;1446.2969;1481.2933;1538.7685;1563.4088;1606.3357;1653.8808;1693.9124;1740.2880
1;339.0654;382.9058;423.4528;463.4250;498.2775;553.4015;608.4502;627.7665;659.3021;721.3615;745.8742;782.9250;835.9284;872.0710;918.9936;955.2194;989.9183;1028.5543;1077.8935;1152.6145;1175.4255;1199.5827;1244.3095;1303.9608;1318.2450;1369.4439;1400.3590;1449.4733;1481.4872;1540.0053;1563.8006;1606.5837;1652.8089;1691.5289;1744.2932
1;339.2507;382.2206;421.8801;464.6588;498.7169;552.4186;609.6240;628.0374;659.7989;723.1378;745.8155;785.5824;833.6109;871.1610;919.3103;956.2063;988.7800;1029.7328;1069.8381;1153.5269;1175.8716;1214.3288;1243.6583;1303.0168;1314.6098;1368.0973;1400.6954;1449.7396;1481.9176;1540.6307;1563.5808;1606.1697;1653.4575;1690.1258;1746.0691
1;339.9041;382.3229;422.9404;463.1770;500.4226;552.8188;608.0272;627.9238;659.6833;721.2855;746.0832;786.4562;834.5990;871.6204;918.4949;955.0695;987.2267;1029.7253;1076.3229;1153.0384;1175.8261;1211.1220;1243.6354;1303.0105;1316.7949;1370.4298;1400.2461;1449.3943;1481.4895;1540.0647;1563.2850;1606.4852;1655.7701;1692.4201;1740.0676
1;341.3705;381.4968;421.5480;462.9718;499.2189;552.1767;608.6554;627.9264;659.8601;721.6756;746.5613;786.5489;834.2613;872.2327;920.2957;957.1978;989.7839;1029.6170;1074.1855;1153.7388;1175.8758;1215.8165;1243.8995;1302.6244;1316.2197;1368.9210;1400.5227;1448.4748;1481.4429;1539.6118;1563.4618;1606.5513;1649.7478;1691.3726;1741.9599
1;339.5820;382.3134;422.4752;465.5088;501.1639;552.2114;608.3314;627.5119;659.4492;720.8543;745.5612;783.1571;833.3148;872.5041;918.3684;955.9045;986.9350;1029.4435;1073.5042;1154.0731;1175.7546;1204.4158;1243.5581;1303.0010;1315.0897;1369.4104;1400.2402;1447.9752;1481.4655;1537.0386;1563.0877;1606.2037;1654.0123;1691.1344;1748.1301
1;339.5078;385.9638;418.4331;463.1346;500.4969;549.1014;610.1837;627.6724;658.9652;719.9840;745.8722;788.5245;835.7119;871.0127;917.2077;956.6091;989.0723;1028.9239;1062.1335;1154.0581;1175.8585;1209.6783;1243.0866;1305.0272;1305.4337;1367.8760;1400.7558;1448.7369;1481.7054;1537.4524;1563.0988;1607.4600;1655.8049;1692.2014;1745.6069
1;338.9629;383.2594;421.4264;464.1319;501.5267;553.9979;609.3451;627.7947;659.4684;720.6948;745.8722;784.7859;837.4749;871.2434;917.8347;957.2285;988.3344;1029.5721;1072.1324;1154.6991;1175.8084;1211.7698;1243.5188;1302.9809;1315.8603;1369.5163;1400.4827;1449.3393;1481.7229;1538.5799;1563.2190;1606.4404;1651.3736;1691.5612;1742.4734
1;338.3659;382.8402;420.1439;462.7332;499.7676;559.4734;607.6175;627.8910;659.5853;722.1002;746.6990;793.7119;840.7554;872.5645;919.5105;959.7394;991.4864;1029.5031;1068.2454;1151.6928;1175.5266;1209.1716;1244.6166;1304.7575;1328.8871;1375.2670;1400.2608;1451.6119;1481.5553;1539.0619;1563.4509;1605.8751;1650.7999;1685.9329;1751.1890
1;338.6790;382.1662;420.5555;463.4328;500.6196;553.4766;608.4317;627.7572;659.4891;721.6836;745.8452;786.5913;835.0184;872.4099;916.6557;955.1714;986.9712;1029.7303;1073.2599;1153.6354;1175.9061;1210.3900;1244.1527;1302.9623;1313.3389;1368.1712;1400.3212;1447.3884;1481.5976;1536.5436;1562.9910;1606.8927;1652.3748;1691.9430;1749.6227
1;340.0315;384.9812;420.8637;462.2808;500.9326;550.0046;608.8967;627.9871;659.8650;721.0808;746.3787;784.8763;835.2247;871.5928;918.8229;957.4127;989.2851;1029.7392;1072.6963;1153.0447;1175.7344;1215.7447;1243.5865;1302.8201;1316.0201;1370.6760;1400.2980;1447.5611;1481.4416;1539.7212;1563.3017;1606.3897;1653.5670;1693.4897;1741.7269
1;338.0097;381.8286;421.1660;463.9383;500.5859;550.2295;608.0036;627.7265;659.5213;721.9948;746.1670;785.8401;835.5269;871.2253;917.2673;956.0110;986.1266;1029.7435;1075.6743;1154.1549;1175.7118;1211.2714;1243.4139;1301.8711;1316.9634;1371.0950;1400.5702;1448.8782;1481.3242;1537.3021;1562.9344;1605.9270;1652.4369;1692.5612;1745.0739
1;336.1534;383.0649;421.6977;462.6750;498.9280;557.3269;612.2043;627.8584;659.6909;724.6051;747.0773;786.1724;834.3766;872.5433;919.0393;956.9519;989.1418;1029.4537;1070.9251;1174.0664;1174.9202;1207.9352;1246.8631;1304.4149;1318.4548;1365.7587;1399.8177;1448.3030;1481.7502;1544.0078;1563.1842;1606.6560;1653.2756;1689.9088;1754.7389
1;339.6045;383.0031;420.7895;463.9691;499.9422;550.8169;609.2302;627.9446;659.3971;720.1412;745.7558;788.3994;835.9824;871.6012;917.9051;956.2210;987.7122;1029.6843;1073.1523;1154.3217;1175.7126;1210.5191;1243.5711;1302.7555;1316.0467;1370.2057;1400.2293;1448.6717;1481.5351;1538.5918;1562.9114;1607.2390;1652.2808;1689.4619;1749.0496
1;339.2016;381.5482;424.1683;464.8373;501.0121;553.6753;609.5240;627.8600;659.3289;720.9126;745.3314;783.9568;834.8639;872.3159;919.2334;956.1428;988.5303;1028.9946;1089.5764;1151.7943;1175.3307;1198.9339;1243.0441;1302.6388;1314.3702;1369.0737;1400.5819;1446.1697;1482.1179;1538.3417;1563.6958;1606.2136;1653.8561;1692.9053;1743.6517
1;338.9308;381.9050;424.2626;464.1241;499.5106;551.1535;609.6055;627.9398;659.6248;722.0350;746.5107;785.7366;833.9861;871.9705;921.2676;956.5521;990.8968;1029.0785;1076.0732;1136.7951;1175.4194;1203.0218;1244.1756;1306.0810;1314.5143;1366.7444;1400.3805;1447.8095;1481.4378;1540.3385;1563.8920;1606.6230;1653.1844;1691.7395;1736.9624
1;339.9585;382.2491;424.0577;465.3800;499.2233;551.7293;609.4769;628.1171;659.5526;723.2094;746.6309;782.8432;833.8569;872.3166;920.8914;957.6702;991.6713;1028.6411;1073.9520;1151.4814;1175.5069;1199.3590;1243.8946;1303.2923;1316.5220;1367.5752;1400.7472;1446.8102;1481.3211;1542.6851;1564.3768;1607.4336;1655.2407;1690.9829;1737.3058
1;339.2408;381.2291;423.5178;464.6464;500.0763;552.4488;610.0059;627.9741;659.5375;721.8000;745.6479;782.4208;833.5347;872.1431;923.0505;958.6139;992.4063;1029.0289;1082.5832;1151.5610;1175.5787;1200.8314;1243.8704;1303.3842;1317.0024;1368.1792;1400.0281;1447.3491;1481.7814;1540.0988;1563.8685;1606.7189;1657.9452;1692.2589;1741.4826
