2;333.6153;386.5698;417.7311;459.6784;486.4921;530.1231;562.0950;618.5606;660.3335;723.4351;751.3230;790.4128;826.5051;865.1330;904.2458;945.4469;986.4572;1021.4489;1068.5017;1095.6688;1133.5102;1179.9831;1218.2118;1248.0891;1290.1735;1312.3664;1354.6878;1402.6250;1435.6056;1472.7270;1524.2067;1555.8887;1599.5305;1630.3823;1661.5506;1695.9573;1744.1539
2;332.8150;379.0848;417.0735;456.3646;489.5255;526.1606;563.5708;615.0380;637.1544;671.6894;725.0894;757.7593;791.5404;823.4226;864.2180;902.5574;943.5833;985.7866;1020.9035;1069.0752;1094.1763;1133.6747;1177.9543;1213.0543;1247.7024;1286.9289;1313.7646;1360.5455;1405.0699;1439.4223;1474.7586;1519.5508;1553.0104;1592.3017;1657.5102;1695.3874
2;330.6137;386.2373;418.2487;458.3392;490.1143;526.5449;559.5932;619.2129;665.8852;724.7853;753.3014;790.5281;821.6735;866.3391;907.1054;949.1932;985.7068;1018.6027;1068.2626;1094.1114;1132.3621;1178.7019;1216.4034;1250.5874;1286.6675;1317.1827;1359.6235;1400.1480;1435.4983;1473.7230;1518.9489;1549.1296;1624.7773;1656.5361;1689.0116
2;323.1781;379.0450;413.7050;458.3806;494.6091;531.0769;563.7190;607.0643;655.9810;679.3076;719.0146;765.2056;813.8809;845.2682;878.5309;920.9750;961.7102;997.1159;1033.4144;1089.5169;1111.5869;1152.6429;1183.9535;1215.4047;1272.4918;1303.7988;1345.7783;1387.8984;1431.0550;1461.1708;1509.4238;1537.2643;1571.3230;1624.5469;1652.1855;1681.9566;1744.6897
2;334.4946;381.9173;414.5560;461.6282;498.3695;531.3098;560.4975;605.3666;648.4973;678.4752;719.5287;757.9661;808.5237;847.7042;886.8593;930.1227;971.5610;998.3775;1028.3816;1090.4715;1112.5500;1155.4285;1183.2740;1216.5327;1273.9617;1306.2539;1352.4619;1383.6201;1429.8320;1463.3014;1509.3997;1538.3935;1575.2750;1630.6701;1654.3583;1684.1452;1747.5351
2;325.8219;380.2944;416.0174;458.3821;495.0040;532.7941;562.5496;607.5194;653.3014;681.1640;720.3091;758.5224;807.7316;851.4275;888.8260;926.6731;966.5397;997.5787;1028.1197;1090.3623;1116.8816;1158.2821;1183.5956;1212.4790;1279.5963;1307.8400;1359.3933;1382.9732;1425.2460;1470.1792;1513.8450;1541.9638;1577.4732;1628.1563;1657.3285;1690.7492;1742.6400
2;324.1701;376.4880;412.5310;444.1931;484.4700;532.8723;564.1377;605.1343;627.4837;662.5393;720.5526;742.9601;781.4073;818.9588;857.2905;890.5452;934.3425;969.0210;996.6656;1025.8402;1090.0636;1109.8114;1156.9687;1182.0789;1211.6733;1254.4107;1302.5987;1341.7469;1383.1539;1407.4397;1433.7524;1478.3217;1528.2576;1549.2379;1603.2500;1647.0891;1658.7076;1683.2300;1749.4134
2;335.4381;381.7504;420.6008;459.0208;493.8266;532.7955;565.3910;607.0163;658.4790;684.2789;718.4664;767.5426;815.6143;851.0122;876.0202;925.5367;964.7743;1000.1000;1087.5943;1101.1099;1151.1289;1182.7889;1213.3770;1280.8120;1305.3156;1346.6713;1381.1992;1425.6526;1470.5426;1508.0918;1538.3358;1572.8488;1625.0964;1654.5230;1684.9868;1748.3288
2;333.3820;379.5377;413.1242;447.9476;495.7708;532.7442;562.4998;606.5050;649.4352;688.5626;720.9517;759.3597;812.9741;852.3865;888.7701;923.9836;968.5695;998.3335;1039.9462;1088.6119;1113.3128;1143.6771;1185.2876;1220.5055;1274.8708;1303.7933;1356.5172;1383.0837;1432.6921;1467.7141;1518.9790;1541.8354;1569.0333;1657.4985;1668.0071;1749.4773
2;330.7722;386.4663;413.4999;450.2458;497.9319;532.1827;559.4131;604.8632;649.5036;685.8591;719.8991;759.6303;816.0458;849.2736;881.6102;927.2587;970.1652;999.0720;1036.1316;1087.7095;1111.9239;1147.3127;1182.6139;1216.8790;1275.2583;1306.2385;1346.1055;1385.0185;1430.1681;1469.3278;1513.4157;1538.8015;1584.6080;1648.7891;1657.2722;1679.2839;1745.6146
