1;334.9584;375.7039;416.7482;453.5304;489.5815;524.9338;560.8052;599.3670;630.8089;662.3309;723.0323;747.8732;781.3835;833.6061;871.4716;906.5120;946.4092;982.8964;1028.0814;1051.0169;1091.6313;1154.8364;1175.5596;1208.8245;1239.5693;1291.1590;1307.5008;1363.4079;1400.6900;1438.4488;1482.0752;1536.7997;1563.0439;1606.3234;1613.7008;1663.4208;1706.1139;1746.3452
1;336.6345;375.8645;416.4542;452.6194;489.2960;524.5500;560.1291;600.1612;629.7769;662.9610;723.1333;747.5952;780.6383;832.5446;871.5480;907.5064;948.8449;986.0245;1028.1283;1049.9868;1091.9189;1154.7960;1175.7071;1203.8677;1243.2156;1303.2947;1304.9686;1361.1238;1400.3024;1437.1209;1481.7313;1535.2191;1562.8408;1607.8414;1618.2363;1664.3525;1701.2806;1747.0805
1;336.7674;375.9708;416.1589;452.7352;489.3026;524.6436;559.0801;605.3109;626.4260;663.0442;723.2007;744.7416;793.4447;829.9768;871.0370;906.2244;947.2681;982.1857;1028.4661;1053.8806;1092.3660;1150.6839;1175.4372;1210.1199;1243.2876;1300.1620;1304.5015;1361.5515;1400.3538;1437.0376;1481.6611;1530.6901;1561.7992;1603.1198;1616.6324;1665.2450;1704.8590;1743.6885
1;336.9103;375.8851;415.7905;450.1864;487.4671;524.3167;561.2961;599.8283;628.5409;662.9858;722.2203;748.1278;784.9647;832.5555;871.9393;906.8143;946.4900;983.2088;1028.2342;1051.8902;1092.2944;1153.3619;1175.6436;1206.9776;1242.6061;1296.0137;1303.6754;1363.8917;1400.5218;1437.2955;1481.4823;1533.9166;1562.8397;1606.4978;1613.9907;1666.5525;1705.7169;1738.9128
1;336.7482;374.9277;415.8896;450.8330;488.2160;524.1889;560.9829;598.3185;630.2687;661.9421;724.1293;748.0737;785.8021;832.0264;872.1550;907.6461;946.9950;986.9915;1027.9671;1050.4229;1092.2149;1151.9763;1175.6949;1204.8223;1243.0144;1294.4012;1303.0790;1361.3418;1400.0459;1438.0798;1481.2212;1532.3244;1562.8419;1607.4371;1618.3044;1663.5995;1705.4283;1742.7927
1;336.2959;374.9518;417.5742;451.4274;488.1651;526.3481;559.8984;598.6442;628.9759;661.8057;719.8695;748.1734;787.0259;832.5500;871.6521;907.5472;948.4470;988.6667;1027.6868;1047.1097;1091.9477;1152.9320;1175.7865;1206.2077;1241.3653;1292.9265;1307.1891;1360.7788;1399.7912;1437.1164;1481.3110;1534.8678;1563.0260;1608.1857;1616.7417;1664.6268;1704.8916;1745.9007
1;336.7462;374.4092;417.0638;451.7559;488.7588;524.5890;562.6485;601.6664;630.0320;662.0978;722.0907;745.7030;790.6072;831.8210;871.0129;906.3110;948.1544;983.0487;1029.0356;1052.5481;1093.4438;1152.8658;1176.0718;1206.9798;1243.9373;1299.1764;1303.8838;1362.8122;1400.2307;1438.3773;1481.2822;1534.5566;1562.3592;1604.2463;1616.9230;1665.0604;1706.9133;1742.4842
1;336.3635;377.0058;417.1520;453.2428;489.5511;522.7282;561.8857;600.6614;628.6829;662.4707;719.8781;747.3210;786.8707;830.6688;870.3956;906.0319;948.3440;982.9680;1028.9646;1051.6396;1092.6114;1150.1834;1175.9572;1207.9487;1243.3062;1295.5692;1304.3282;1362.9395;1400.0062;1438.4702;1481.3554;1534.1611;1562.4529;1605.2165;1615.6629;1662.9395;1703.5334;1748.8057
1;336.6730;375.5382;416.6359;452.6582;489.6659;524.2328;562.0512;599.8458;626.4576;662.7894;722.5575;745.3676;789.6645;830.3164;871.7192;907.6206;948.7477;984.2697;1028.7950;1049.6155;1092.9364;1152.0204;1176.0022;1205.7923;1242.8627;1294.8240;1304.9978;1364.0911;1400.3466;1435.5898;1481.4374;1535.3541;1562.3647;1605.1738;1616.2959;1666.0456;1702.3718;1751.0631
1;335.6203;376.4686;416.5157;452.4469;489.0472;525.3951;560.7831;600.1076;627.4517;662.7746;721.6885;746.8487;788.7972;831.0149;870.9152;907.0201;948.8892;985.6048;1028.6386;1049.2585;1092.8416;1150.9665;1176.0805;1208.0543;1243.5010;1300.9101;1304.8945;1363.8676;1400.1853;1438.0581;1481.5318;1535.7645;1562.5240;1606.2690;1614.1369;1665.1092;1701.1987;1747.3488
