class,1778.52000,1777.03021,1775.54042,1774.05063,1772.56085,1771.07106,1769.58127,1768.09148,1766.60169,1765.11190,1763.62212,1762.13233,1760.64254,1759.15275,1757.66296,1756.17317,1754.68339,1753.19360,1751.70381,1750.21402,1748.72423,1747.23444,1745.74465,1744.25487,1742.76508,1741.27529,1739.78550,1738.29571,1736.80592,1735.31614,1733.82635,1732.33656,1730.84677,1729.35698,1727.86719,1726.37740,1724.88762,1723.39783,1721.90804,1720.41825,1718.92846,1717.43867,1715.94889,1714.45910,1712.96931,1711.47952,1709.98973,1708.49994,1707.01016,1705.52037,1704.03058,1702.54079,1701.05100,1699.56121,1698.07142,1696.58164,1695.09185,1693.60206,1692.11227,1690.62248,1689.13269,1687.64291,1686.15312,1684.66333,1683.17354,1681.68375,1680.19396,1678.70417,1677.21439,1675.72460,1674.23481,1672.74502,1671.25523,1669.76544,1668.27566,1666.78587,1665.29608,1663.80629,1662.31650,1660.82671,1659.33693,1657.84714,1656.35735,1654.86756,1653.37777,1651.88798,1650.39819,1648.90841,1647.41862,1645.92883,1644.43904,1642.94925,1641.45946,1639.96968,1638.47989,1636.99010,1635.50031,1634.01052,1632.52073,1631.03094,1629.54116,1628.05137,1626.56158,1625.07179,1623.58200,1622.09221,1620.60243,1619.11264,1617.62285,1616.13306,1614.64327,1613.15348,1611.66370,1610.17391,1608.68412,1607.19433,1605.70454,1604.21475,1602.72496,1601.23518,1599.74539,1598.25560,1596.76581,1595.27602,1593.78623,1592.29645,1590.80666,1589.31687,1587.82708,1586.33729,1584.84750,1583.35771,1581.86793,1580.37814,1578.88835,1577.39856,1575.90877,1574.41898,1572.92920,1571.43941,1569.94962,1568.45983,1566.97004,1565.48025,1563.99047,1562.50068,1561.01089,1559.52110,1558.03131,1556.54152,1555.05173,1553.56195,1552.07216,1550.58237,1549.09258,1547.60279,1546.11300,1544.62322,1543.13343,1541.64364,1540.15385,1538.66406,1537.17427,1535.68448,1534.19470,1532.70491,1531.21512,1529.72533,1528.23554,1526.74575,1525.25597,1523.76618,1522.27639,1520.78660,1519.29681,1517.80702,1516.31724,1514.82745,1513.33766,1511.84787,1510.35808,1508.86829,1507.37850,1505.88872,1504.39893,1502.90914,1501.41935,1499.92956,1498.43977,1496.94999,1495.46020,1493.97041,1492.48062,1490.99083,1489.50104,1488.01125,1486.52147,1485.03168,1483.54189,1482.05210,1480.56231,1479.07252,1477.58274,1476.09295,1474.60316,1473.11337,1471.62358,1470.13379,1468.64401,1467.15422,1465.66443,1464.17464,1462.68485,1461.19506,1459.70527,1458.21549,1456.72570,1455.23591,1453.74612,1452.25633,1450.76654,1449.27676,1447.78697,1446.29718,1444.80739,1443.31760,1441.82781,1440.33802,1438.84824,1437.35845,1435.86866,1434.37887,1432.88908,1431.39929,1429.90951,1428.41972,1426.92993,1425.44014,1423.95035,1422.46056,1420.97078,1419.48099,1417.99120,1416.50141,1415.01162,1413.52183,1412.03204,1410.54226,1409.05247,1407.56268,1406.07289,1404.58310,1403.09331,1401.60353,1400.11374,1398.62395,1397.13416,1395.64437,1394.15458,1392.66479,1391.17501,1389.68522,1388.19543,1386.70564,1385.21585,1383.72606,1382.23628,1380.74649,1379.25670,1377.76691,1376.27712,1374.78733,1373.29755,1371.80776,1370.31797,1368.82818,1367.33839,1365.84860,1364.35881,1362.86903,1361.37924,1359.88945,1358.39966,1356.90987,1355.42008,1353.93030,1352.44051,1350.95072,1349.46093,1347.97114,1346.48135,1344.99156,1343.50178,1342.01199,1340.52220,1339.03241,1337.54262,1336.05283,1334.56305,1333.07326,1331.58347,1330.09368,1328.60389,1327.11410,1325.62432,1324.13453,1322.64474,1321.15495,1319.66516,1318.17537,1316.68558,1315.19580,1313.70601,1312.21622,1310.72643,1309.23664,1307.74685,1306.25707,1304.76728,1303.27749,1301.78770,1300.29791,1298.80812,1297.31834,1295.82855,1294.33876,1292.84897,1291.35918,1289.86939,1288.37960,1286.88982,1285.40003,1283.91024,1282.42045,1280.93066,1279.44087,1277.95109,1276.46130,1274.97151,1273.48172,1271.99193,1270.50214,1269.01235,1267.52257,1266.03278,1264.54299,1263.05320,1261.56341,1260.07362,1258.58384,1257.09405,1255.60426,1254.11447,1252.62468,1251.13489,1249.64511,1248.15532,1246.66553,1245.17574,1243.68595,1242.19616,1240.70637,1239.21659,1237.72680,1236.23701,1234.74722,1233.25743,1231.76764,1230.27786,1228.78807,1227.29828,1225.80849,1224.31870,1222.82891,1221.33912,1219.84934,1218.35955,1216.86976,1215.37997,1213.89018,1212.40039,1210.91061,1209.42082,1207.93103,1206.44124,1204.95145,1203.46166,1201.97188,1200.48209,1198.99230,1197.50251,1196.01272,1194.52293,1193.03314,1191.54336,1190.05357,1188.56378,1187.07399,1185.58420,1184.09441,1182.60463,1181.11484,1179.62505,1178.13526,1176.64547,1175.15568,1173.66589,1172.17611,1170.68632,1169.19653,1167.70674,1166.21695,1164.72716,1163.23738,1161.74759,1160.25780,1158.76801,1157.27822,1155.78843,1154.29865,1152.80886,1151.31907,1149.82928,1148.33949,1146.84970,1145.35991,1143.87013,1142.38034,1140.89055,1139.40076,1137.91097,1136.42118,1134.93140,1133.44161,1131.95182,1130.46203,1128.97224,1127.48245,1125.99266,1124.50288,1123.01309,1121.52330,1120.03351,1118.54372,1117.05393,1115.56415,1114.07436,1112.58457,1111.09478,1109.60499,1108.11520,1106.62542,1105.13563,1103.64584,1102.15605,1100.66626,1099.17647,1097.68668,1096.19690,1094.70711,1093.21732,1091.72753,1090.23774,1088.74795,1087.25817,1085.76838,1084.27859,1082.78880,1081.29901,1079.80922,1078.31943,1076.82965,1075.33986,1073.85007,1072.36028,1070.87049,1069.38070,1067.89092,1066.40113,1064.91134,1063.42155,1061.93176,1060.44197,1058.95219,1057.46240,1055.97261,1054.48282,1052.99303,1051.50324,1050.01345,1048.52367,1047.03388,1045.54409,1044.05430,1042.56451,1041.07472,1039.58494,1038.09515,1036.60536,1035.11557,1033.62578,1032.13599,1030.64620,1029.15642,1027.66663,1026.17684,1024.68705,1023.19726,1021.70747,1020.21769,1018.72790,1017.23811,1015.74832,1014.25853,1012.76874,1011.27896,1009.78917,1008.29938,1006.80959,1005.31980,1003.83001,1002.34022,1000.85044,999.36065,997.87086,996.38107,994.89128,993.40149,991.91171,990.42192,988.93213,987.44234,985.95255,984.46276,982.97297,981.48319,979.99340,978.50361,977.01382,975.52403,974.03424,972.54446,971.05467,969.56488,968.07509,966.58530,965.09551,963.60573,962.11594,960.62615,959.13636,957.64657,956.15678,954.66699,953.17721,951.68742,950.19763,948.70784,947.21805,945.72826,944.23848,942.74869,941.25890,939.76911,938.27932,936.78953,935.29974,933.80996,932.32017,930.83038,929.34059,927.85080,926.36101,924.87123,923.38144,921.89165,920.40186,918.91207,917.42228,915.93250,914.44271,912.95292,911.46313,909.97334,908.48355,906.99376,905.50398,904.01419,902.52440,901.03461,899.54482,898.05503,896.56525,895.07546,893.58567,892.09588,890.60609,889.11630,887.62651,886.13673,884.64694,883.15715,881.66736,880.17757,878.68778,877.19800,875.70821,874.21842,872.72863,871.23884,869.74905,868.25927,866.76948,865.27969,863.78990,862.30011,860.81032,859.32053,857.83075,856.34096,854.85117,853.36138,851.87159,850.38180,848.89202,847.40223,845.91244,844.42265,842.93286,841.44307,839.95329,838.46350,836.97371,835.48392,833.99413,832.50434,831.01455,829.52477,828.03498,826.54519,825.05540,823.56561,822.07582,820.58604,819.09625,817.60646,816.11667,814.62688,813.13709,811.64730,810.15752,808.66773,807.17794,805.68815,804.19836,802.70857,801.21879,799.72900,798.23921,796.74942,795.25963,793.76984,792.28006,790.79027,789.30048,787.81069,786.32090,784.83111,783.34132,781.85154,780.36175,778.87196,777.38217,775.89238,774.40259,772.91281,771.42302,769.93323,768.44344,766.95365,765.46386,763.97407,762.48429,760.99450,759.50471,758.01492,756.52513,755.03534,753.54556,752.05577,750.56598,749.07619,747.58640,746.09661,744.60683,743.11704,741.62725,740.13746,738.64767,737.15788,735.66809,734.17831,732.68852,731.19873,729.70894,728.21915,726.72936,725.23958,723.74979,722.26000,720.77021,719.28042,717.79063,716.30084,714.81106,713.32127,711.83148,710.34169,708.85190,707.36211,705.87233,704.38254,702.89275,701.40296,699.91317,698.42338,696.93360,695.44381,693.95402,692.46423,690.97444,689.48465,687.99486,686.50508,685.01529,683.52550,682.03571,680.54592,679.05613,677.56635,676.07656,674.58677,673.09698,671.60719,670.11740,668.62761,667.13783,665.64804,664.15825,662.66846,661.17867,659.68888,658.19910,656.70931,655.21952,653.72973,652.23994,650.75015,649.26037,647.77058,646.28079,644.79100,643.30121,641.81142,640.32163,638.83185,637.34206,635.85227,634.36248,632.87269,631.38290,629.89312,628.40333,626.91354,625.42375,623.93396,622.44417,620.95438,619.46460,617.97481,616.48502,614.99523,613.50544,612.01565,610.52587,609.03608,607.54629,606.05650,604.56671,603.07692,601.58714,600.09735,598.60756,597.11777,595.62798,594.13819,592.64840,591.15862,589.66883,588.17904,586.68925,585.19946,583.70967,582.21989,580.73010,579.24031,577.75052,576.26073,574.77094,573.28115,571.79137,570.30158,568.81179,567.32200,565.83221,564.34242,562.85264,561.36285,559.87306,558.38327,556.89348,555.40369,553.91391,552.42412,550.93433,549.44454,547.95475,546.46496,544.97517,543.48539,541.99560,540.50581,539.01602,537.52623,536.03644,534.54666,533.05687,531.56708,530.07729,528.58750,527.09771,525.60792,524.11814,522.62835,521.13856,519.64877,518.15898,516.66919,515.17941,513.68962,512.19983,510.71004,509.22025,507.73046,506.24068,504.75089,503.26110,501.77131,500.28152,498.79173,497.30194,495.81216,494.32237,492.83258,491.34279,489.85300,488.36321,486.87343,485.38364,483.89385,482.40406,480.91427,479.42448,477.93469,476.44491,474.95512,473.46533,471.97554,470.48575,468.99596,467.50618,466.01639,464.52660,463.03681,461.54702,460.05723,458.56745,457.07766,455.58787,454.09808,452.60829,451.11850,449.62871,448.13893,446.64914,445.15935,443.66956,442.17977,440.68998,439.20020,437.71041,436.22062,434.73083,433.24104,431.75125,430.26146,428.77168,427.28189,425.79210,424.30231,422.81252,421.32273,419.83295,418.34316,416.85337,415.36358,413.87379,412.38400,410.89422,409.40443,407.91464,406.42485,404.93506,403.44527,401.95548,400.46570,398.97591,397.48612,395.99633,394.50654,393.01675,391.52697,390.03718,388.54739,387.05760,385.56781,384.07802,382.58824,381.09845,379.60866,378.11887,376.62908,375.13929,373.64950,372.15972,370.66993,369.18014,367.69035,366.20056,364.71077,363.22099,361.73120,360.24141,358.75162,357.26183,355.77204,354.28225,352.79247,351.30268,349.81289,348.32310,346.83331,345.34352,343.85374,342.36395,340.87416,339.38437,337.89458,336.40479,334.91501,333.42522,331.93543,330.44564,328.95585,327.46606,325.97627,324.48649,322.99670,321.50691,320.01712,318.52733,317.03754,315.54776,314.05797,312.56818,311.07839,309.58860,308.09881,306.60902,305.11924,303.62945,302.13966,300.64987,299.16008
4,0.01803,0.01946,0.02371,0.02967,0.02561,0.00986,0.0176,0.03991,0.02426,0.04105,0.02715,0.03731,0.03409,0.03873,0.02777,0.03974,0.02829,0.02245,0.02895,0.0338,0.04372,0.01959,0.03474,0.03036,0.03944,0.02899,0.02919,0.02385,0.03083,0.03337,0.02143,0.00784,0.01664,0.03105,0.02428,0.01642,0.01586,0.01254,0.0182,0.00825,0.01397,0.01359,0.01883,0.02187,0.00986,0.01931,0.02377,0.00871,0.01939,0.0301,0.03302,0.01643,0.01216,0.02077,0.01323,0.04482,0.0541,0.04219,0.03478,0.0492,0.03013,0.0435,0.05969,0.029,0.03521,0.03755,0.05836,0.05071,0.05203,0.02658,0.04809,0.05231,0.05825,0.04802,0.05794,0.04554,0.0343,0.03259,0.04935,0.02984,0.02991,0.02276,0.0229,0.02532,0.03224,0.0336,0.04562,0.05935,0.05077,0.04222,0.03371,0.03194,0.04193,0.03185,0.04303,0.04308,0.02696,0.02651,0.0194,0.01959,0.02763,0.02454,0.04606,0.06091,0.04284,0.03877,0.06267,0.05643,0.04799,0.03736,0.03179,0.05195,0.02578,0.03931,0.06461,0.05307,0.05163,0.05105,0.05051,0.03632,0.03892,0.02816,0.03418,0.02795,0.03964,0.04913,0.04635,0.03412,0.02137,0.02764,0.03172,0.04085,0.02042,0.04192,0.03552,0.03977,0.0368,0.0048,0.01628,0.01774,0.02985,0.042,0.02289,0.04516,0.03395,0.05126,0.05073,0.05694,0.04531,0.01639,0.04254,0.0162,0.04967,0.05189,0.03069,0.02237,0.03308,0.04214,0.04063,0.01849,0.02291,0.02737,0.03159,0.01126,0.02809,0.0282,0.0166,0.04304,0.02537,0.02171,0.02757,0.02565,0.02824,0.02416,0.01564,0.0094,0.0233,0.00986,0.02166,0.0335,0.02136,0.01706,0.02342,0.02814,0.03122,0.02595,0.04418,0.03731,0.02768,0.03373,0.07445,0.11633,0.12192,0.14096,0.21311,0.23613,0.25919,0.29345,0.33222,0.41852,0.44786,0.45545,0.52341,0.57465,0.62257,0.59957,0.56656,0.56654,0.53638,0.48,0.46249,0.44501,0.37701,0.35038,0.30479,0.25645,0.20647,0.19786,0.16806,0.16008,0.1527,0.142,0.11457,0.11009,0.09531,0.08056,0.05272,0.05564,0.05636,0.05153,0.00986,0.01504,0.02864,0.03221,0.02521,0.0445,0.04874,0.03458,0.03777,0.041,0.06717,0.07606,0.08889,0.0783,0.09008,0.0952,0.07074,0.10666,0.12753,0.14172,0.1716,0.19788,0.2242,0.2363,0.24732,0.27235,0.32702,0.34765,0.36551,0.37671,0.41868,0.45844,0.44237,0.43164,0.42095,0.41113,0.37956,0.34802,0.38635,0.42081,0.43854,0.45017,0.54116,0.68359,0.87075,0.95989,1.04907,1.27601,1.4985,1.69701,1.79388,1.92877,2.0,1.99864,1.97105,1.80495,1.67268,1.54044,1.26438,1.11183,0.9783,0.87889,0.72588,0.68033,0.63477,0.58921,0.54366,0.4981,0.45255,0.40699,0.36143,0.31588,0.27032,0.22477,0.17921,0.15963,0.12333,0.12337,0.1106,0.09787,0.0807,0.07977,0.08614,0.08248,0.08501,0.08869,0.08458,0.10007,0.09436,0.08868,0.11042,0.0819,0.06069,0.03225,0.06083,0.05704,0.07396,0.09147,0.08863,0.08582,0.09953,0.11662,0.07956,0.08164,0.07147,0.08424,0.09033,0.092,0.09565,0.09934,0.12849,0.118,0.17627,0.13792,0.13592,0.15184,0.17896,0.20277,0.22661,0.2192,0.21015,0.2151,0.18657,0.16198,0.16536,0.14531,0.09457,0.10672,0.11891,0.09453,0.11433,0.14645,0.08642,0.06554,0.04805,0.07305,0.07127,0.06952,0.05608,0.08457,0.07679,0.05842,0.06412,0.02012,0.04544,0.04398,0.04255,0.05681,0.08283,0.0586,0.09139,0.06891,0.04647,0.06344,0.08046,0.04359,0.04754,0.03701,0.03321,0.05012,0.02628,0.04829,0.03793,0.02761,0.02682,0.00986,0.01784,0.03871,0.011,0.03451,0.03264,0.03081,0.02426,0.01272,0.02859,0.00986,0.02001,0.01791,0.02031,0.02275,0.02076,0.00986,0.03505,0.03849,0.04252,0.04826,0.04957,0.05092,0.07967,0.05036,0.05628,0.06615,0.06097,0.0385,0.05741,0.07636,0.06405,0.06966,0.06636,0.0726,0.0839,0.12094,0.10522,0.08953,0.12444,0.12586,0.09659,0.11596,0.1376,0.16654,0.16032,0.15413,0.12786,0.14633,0.16651,0.17722,0.18574,0.20211,0.21851,0.2182,0.25311,0.27242,0.32472,0.32902,0.36184,0.38911,0.41641,0.43705,0.48957,0.46446,0.50308,0.52721,0.54216,0.55714,0.56909,0.61682,0.62716,0.6286,0.67085,0.6718,0.68368,0.69559,0.73072,0.78321,0.79104,0.82069,0.77607,0.7544,0.73276,0.6564,0.60131,0.53005,0.46162,0.44518,0.42906,0.41297,0.38435,0.34124,0.26464,0.21043,0.20318,0.18814,0.17314,0.14979,0.13151,0.13394,0.08388,0.07017,0.07131,0.07248,0.03709,0.01626,0.02899,0.03337,0.02243,0.01152,0.00986,0.02645,0.0481,0.03851,0.05464,0.06719,0.07976,0.06919,0.07765,0.05653,0.08126,0.06133,0.07607,0.09085,0.06824,0.08141,0.18736,0.20955,0.22227,0.23503,0.24335,0.2897,0.33664,0.34675,0.377,0.38578,0.39459,0.38026,0.33299,0.27738,0.23466,0.22354,0.21245,0.21341,0.19653,0.14616,0.07348,0.0852,0.08913,0.09309,0.07419,0.07431,0.06553,0.054,0.06177,0.06958,0.04865,0.02441,0.04881,0.07492,0.06363,0.05237,0.01378,0.00986,0.02655,0.074,0.09076,0.10309,0.11545,0.09824,0.09838,0.10582,0.15911,0.15964,0.1602,0.18901,0.16646,0.15623,0.17286,0.17751,0.18219,0.14752,0.16876,0.15875,0.19123,0.20615,0.2211,0.20787,0.26061,0.26701,0.2349,0.27126,0.30765,0.34492,0.3839,0.35755,0.36699,0.34797,0.32899,0.37765,0.37103,0.34489,0.33554,0.32735,0.3192,0.33231,0.33987,0.36534,0.34504,0.32477,0.35873,0.33462,0.35021,0.3502,0.34714,0.34413,0.34031,0.32758,0.35344,0.3447,0.34437,0.34408,0.30248,0.26427,0.25794,0.23265,0.20097,0.16932,0.19498,0.13798,0.13634,0.11852,0.10074,0.07461,0.05746,0.06437,0.05008,0.0674,0.08475,0.11526,0.11005,0.10432,0.07461,0.08124,0.08791,0.08958,0.04995,0.05951,0.0585,0.05752,0.04764,0.00986,0.05039,0.02057,0.01816,0.01578,0.00785,0.05708,0.06667,0.08273,0.09882,0.14874,0.19871,0.23753,0.25963,0.28176,0.32292,0.37083,0.39195,0.43601,0.43821,0.44044,0.39746,0.46513,0.48143,0.49889,0.51639,0.59202,0.60735,0.654,0.66968,0.6854,0.68131,0.651,0.54587,0.51675,0.50806,0.4994,0.40335,0.28833,0.22028,0.21149,0.20273,0.14987,0.1356,0.10683,0.09765,0.08851,0.04421,0.07369,0.04846,0.04476,0.04111,0.02715,0.05346,0.02113,0.02879,0.03649,0.00986,0.05522,0.04978,0.03376,0.02364,0.01355,0.0278,0.03259,0.02569,0.01938,0.0131,0.03535,0.01629,0.01515,0.01181,0.0085,0.02122,0.02056,0.03615,0.03389,0.03166,0.01327,0.01335,0.04029,0.04267,0.0451,0.04308,0.06345,0.05816,0.06855,0.07897,0.06819,0.06807,0.06239,0.06457,0.06679,0.03943,0.04563,0.03287,0.03578,0.03874,0.01602,0.0224,0.02294,0.02352,0.03391,0.04043,0.0319,0.02451,0.01717,0.00986,0.04746,0.06163,0.04957,0.03756,0.03619,0.0505,0.00562,0.01861,0.03163,0.03938,0.03263,0.0466,0.0497,0.05284,0.06356,0.0542,0.06052,0.05905,0.05762,0.0741,0.05877,0.05996,0.06119,0.03982,0.07212,0.08602,0.07565,0.06532,0.04748,0.06879,0.06275,0.05312,0.04352,0.07558,0.04678,0.05992,0.07309,0.07345,0.04646,0.01448,0.01215,0.00986,0.02428,0.01638,0.03366,0.02836,0.02308,0.08461,0.03052,0.02311,0.01575,0.02434,0.0,0.03389,0.03792,0.04199,0.05754,0.09884,0.10133,0.10387,0.11845,0.09116,0.1019,0.10709,0.11231,0.16394,0.15751,0.15418,0.15088,0.19036,0.18407,0.19624,0.20678,0.21735,0.21008,0.25089,0.23614,0.22143,0.22156,0.24296,0.18674,0.19731,0.20792,0.22052,0.2041,0.20057,0.19707,0.19361,0.15834,0.14489,0.14014,0.13542,0.15784,0.13224,0.1416,0.15099,0.16349,0.15927,0.1791,0.19115,0.20323,0.18462,0.18951,0.18913,0.18879,0.14853,0.19323,0.19103,0.18887,0.16161,0.14387,0.12059,0.10711,0.09368,0.09005,0.10993,0.08934,0.06878,0.06585,0.04453,0.04447,0.04444,0.03328,0.00986,0.0663,0.05825,0.05024,0.03695,0.05722,0.06831,0.07943,0.05567,0.08223,0.06161,0.04103,0.11798,0.07316,0.07923,0.08532,0.12107,0.15294,0.20663,0.2341,0.2616,0.32211,0.40276,0.43093,0.45913,0.51084,0.54414,0.5529,0.56169,0.58728,0.58999,0.60196,0.61397,0.58774,0.47048,0.44823,0.42602,0.35971,0.30851,0.27411,0.23975,0.25124,0.21751,0.27599,0.2387,0.20144,0.22595,0.25888,0.24743,0.23601,0.28245,0.26524,0.26957,0.27394,0.23505,0.26211,0.25541,0.24875,0.24519,0.25452,0.23958,0.22468,0.21512,0.1391,0.14442,0.14977,0.11633,0.098,0.08363,0.06928,0.06615,0.04629,0.06949,0.09272,0.07967,0.03091,0.03637,0.04186,0.09209,0.08257,0.06917,0.05581,0.07601,0.02194,0.03851,0.05512,0.07204,0.08843,0.08028,0.07217,0.03504,0.12029,0.10335,0.08643,0.06397,0.03931,0.04178,0.04428,0.03895,0.07778,0.0633,0.04885,0.05148,0.06923,0.03953,0.00986,0.03227,0.05695,0.05541,0.05391,0.05411,0.05212,0.04541,0.03874,0.04132,0.00986
