1;0.0198;334.9584;19.1122;0.0139;375.7039;16.5125;0.0762;416.7482;21.2187;0.0872;453.5304;24.3190;0.0733;489.5815;24.0096;0.0093;524.9338;15.3202;-0.0055;560.8052;14.3468;-0.1861;599.3670;20.8814;0.6271;630.8089;44.2952;0.5911;662.3309;12.9630;-0.0495;723.0323;-4.0106;0.9728;747.8732;22.6107;0.0930;781.3835;24.7006;0.0254;833.6061;17.9966;0.0761;871.4716;13.9751;0.0094;906.5120;17.5543;0.1903;946.4092;25.4539;0.2203;982.8964;29.4552;0.9255;1028.0814;15.2337;0.1808;1051.0169;18.9715;0.1467;1091.6313;11.2130;0.2274;1154.8364;22.7332;1.9357;1175.5596;13.0516;0.0287;1208.8245;12.0840;0.2222;1239.5693;16.7707;0.2887;1291.1590;28.0836;0.0777;1307.5008;12.0012;0.0185;1363.4079;17.8719;0.2515;1400.6900;15.6316;0.0308;1438.4488;17.2614;0.4091;1482.0752;14.3025;0.2472;1536.7997;23.3152;0.7691;1563.0439;15.1563;0.1088;1606.3234;18.8922;0.0135;1613.7008;22.8361;0.0412;1663.4208;17.7086;0.0259;1706.1139;21.1352;0.0495;1746.3452;35.3674
1;0.0170;336.6345;17.6491;0.0214;375.8645;17.3450;0.0718;416.4542;21.0089;0.0962;452.6194;23.9541;0.0845;489.2960;23.4567;0.0146;524.5500;14.4889;0.0017;560.1291;12.2847;-0.1932;600.1612;23.1772;0.6313;629.7769;43.3582;0.5973;662.9610;13.1611;-0.0864;723.1333;-2.8215;0.9469;747.5952;22.6142;0.0800;780.6383;22.4877;0.0179;832.5446;16.7311;0.0793;871.5480;16.4387;0.0106;907.5064;17.0336;0.1974;948.8449;25.8314;0.1935;986.0245;31.5947;0.8927;1028.1283;14.7320;0.1872;1049.9868;19.3432;0.1425;1091.9189;11.4910;0.2372;1154.7960;22.4510;1.9260;1175.7071;12.9859;0.0266;1203.8677;11.6897;0.2447;1243.2156;23.0564;0.2359;1303.2947;21.4101;0.0690;1304.9686;22.5310;0.0196;1361.1238;18.1692;0.2632;1400.3024;15.8167;0.0332;1437.1209;18.5404;0.4171;1481.7313;12.8622;0.2226;1535.2191;22.4375;0.7668;1562.8408;15.4533;0.1544;1607.8414;14.7067;-0.0226;1618.2363;24.8804;0.0369;1664.3525;20.8783;0.0093;1701.2806;18.1583;0.0624;1747.0805;34.8857
1;0.0164;336.7674;15.9100;0.0139;375.9708;16.1318;0.0794;416.1589;19.8757;0.1018;452.7352;22.2551;0.0891;489.3026;22.1544;0.0151;524.6436;15.7999;-0.0176;559.0801;14.2075;-0.3056;605.3109;20.9785;0.6799;626.4260;44.2911;0.6523;663.0442;13.3265;-0.3486;723.2007;18.2179;1.0658;744.7416;27.5787;0.0428;793.4447;21.7106;0.0271;829.9768;16.6245;0.0728;871.0370;14.4072;0.0086;906.2244;16.2091;0.1879;947.2681;23.8684;0.2126;982.1857;27.3335;0.9594;1028.4661;15.4922;0.1667;1053.8806;18.5446;0.1383;1092.3660;10.1349;0.1925;1150.6839;20.7120;1.9877;1175.4372;13.2966;0.0054;1210.1199;14.8722;0.2249;1243.2876;21.7914;0.1992;1300.1620;21.7973;0.1161;1304.5015;16.5120;0.0215;1361.5515;16.2361;0.2526;1400.3538;16.7494;0.0296;1437.0376;16.2134;0.4100;1481.6611;13.5881;0.2120;1530.6901;22.0755;0.8661;1561.7992;16.2444;0.0862;1603.1198;26.4128;0.0194;1616.6324;24.3152;0.0469;1665.2450;16.7940;0.0148;1704.8590;17.2577;0.0396;1743.6885;30.2581
1;0.0179;336.9103;17.2808;0.0214;375.8851;16.7660;0.0837;415.7905;19.9867;0.0980;450.1864;22.7328;0.0852;487.4671;22.4406;0.0115;524.3167;15.5904;-0.0040;561.2961;14.5753;-0.2533;599.8283;26.9920;0.7284;628.5409;45.2816;0.5787;662.9858;12.2839;-0.1026;722.2203;6.0700;0.9695;748.1278;22.8470;0.0869;784.9647;23.1656;0.0261;832.5555;17.4889;0.0801;871.9393;14.8966;0.0106;906.8143;16.9049;0.1927;946.4900;24.3846;0.2156;983.2088;28.6643;0.9750;1028.2342;14.9133;0.1792;1051.8902;18.9737;0.1361;1092.2944;10.7724;0.2252;1153.3619;21.6884;1.9815;1175.6436;12.9664;0.0178;1206.9776;11.6567;0.2309;1242.6061;21.5943;0.1286;1296.0137;30.8499;0.2329;1303.6754;17.2777;0.0263;1363.8917;18.4187;0.2707;1400.5218;16.2263;0.0399;1437.2955;17.5610;0.4215;1481.4823;13.4509;0.2525;1533.9166;22.4513;0.8197;1562.8397;15.4479;0.1693;1606.4978;21.2563;-0.0113;1613.9907;27.6560;0.0580;1666.5525;19.6299;0.0172;1705.7169;20.7299;0.0687;1738.9128;31.3491
1;0.0147;336.7482;16.2260;0.0145;374.9277;15.7777;0.0579;415.8896;18.6933;0.0968;450.8330;23.9781;0.0840;488.2160;22.9654;0.0151;524.1889;15.7198;-0.0101;560.9829;13.6754;-0.1982;598.3185;25.7605;0.6420;630.2687;46.0949;0.5467;661.9421;12.7772;-0.0955;724.1293;4.6674;0.9024;748.0737;23.1133;0.0821;785.8021;22.9332;0.0199;832.0264;16.1908;0.0823;872.1550;14.6480;0.0090;907.6461;16.7154;0.1929;946.9950;24.4676;0.2024;986.9915;30.6632;0.9947;1027.9671;14.2319;0.1968;1050.4229;17.6364;0.1467;1092.2149;11.4750;0.2002;1151.9763;20.3089;1.9589;1175.6949;12.7629;0.0274;1204.8223;12.6274;0.2646;1243.0144;21.7216;0.1524;1294.4012;31.4901;0.2473;1303.0790;18.7788;0.0173;1361.3418;16.6980;0.2373;1400.0459;16.2036;0.0305;1438.0798;16.6791;0.4315;1481.2212;13.3384;0.2440;1532.3244;22.1102;0.8352;1562.8419;15.9318;0.2006;1607.4371;18.4450;-0.0386;1618.3044;26.6721;0.0339;1663.5995;17.1884;0.0081;1705.4283;17.5821;0.0558;1742.7927;31.8654
1;0.0126;336.2959;16.6534;0.0075;374.9518;15.4091;0.0528;417.5742;18.4898;0.0791;451.4274;23.6403;0.0701;488.1651;22.4735;0.0057;526.3481;15.7422;-0.0075;559.8984;14.2685;-0.2057;598.6442;22.1187;0.6205;628.9759;45.8850;0.5303;661.8057;14.5216;-0.1329;719.8695;13.2840;0.8929;748.1734;23.9263;0.0607;787.0259;24.6018;0.0179;832.5500;17.0245;0.0771;871.6521;14.0301;0.0043;907.5472;16.6416;0.1945;948.4470;25.4233;0.1879;988.6667;30.8274;0.9578;1027.6868;13.7417;0.2285;1047.1097;19.2203;0.1409;1091.9477;11.2700;0.2073;1152.9320;20.1319;1.9556;1175.7865;12.8240;0.0194;1206.2077;12.3228;0.2434;1241.3653;19.6046;0.3748;1292.9265;25.2300;0.0312;1307.1891;16.3852;0.0251;1360.7788;19.9628;0.2571;1399.7912;15.8881;0.0314;1437.1164;16.2427;0.4158;1481.3110;12.9754;0.2222;1534.8678;22.2035;0.8012;1563.0260;15.6829;0.1792;1608.1857;11.9715;-0.0209;1616.7417;27.2508;0.0340;1664.6268;21.6388;0.0090;1704.8916;18.9852;0.0490;1745.9007;34.8941
1;0.0108;336.7462;16.2082;0.0099;374.4092;15.8364;0.0646;417.0638;20.3275;0.0769;451.7559;23.5035;0.0742;488.7588;23.3735;0.0147;524.5890;15.7203;0.0241;562.6485;16.9328;-0.1969;601.6664;23.6636;0.5746;630.0320;45.3612;0.5069;662.0978;14.6202;-0.2338;722.0907;18.9489;0.8687;745.7030;26.4031;0.0264;790.6072;22.4899;0.0214;831.8210;17.8299;0.0744;871.0129;15.6181;0.0162;906.3110;16.7886;0.1735;948.1544;23.9322;0.1658;983.0487;28.4468;0.7665;1029.0356;15.2481;0.1468;1052.5481;18.3183;0.1047;1093.4438;11.3885;0.2182;1152.8658;23.4304;1.9335;1176.0718;12.7035;0.0171;1206.9798;13.7438;0.1884;1243.9373;21.4993;0.1079;1299.1764;20.8896;0.1598;1303.8838;15.9404;0.0179;1362.8122;17.6155;0.2606;1400.2307;15.4244;0.0289;1438.3773;19.0022;0.4055;1481.2822;13.1110;0.1826;1534.5566;21.2692;0.7832;1562.3592;15.1934;0.0821;1604.2463;21.6802;0.0135;1616.9230;24.1664;0.0346;1665.0604;19.1307;0.0200;1706.9133;20.2280;0.0291;1742.4842;28.7740
1;0.0099;336.3635;16.0042;0.0152;377.0058;15.9949;0.0816;417.1520;21.4902;0.0842;453.2428;23.6783;0.0802;489.5511;23.8237;0.0175;522.7282;15.1609;-0.0006;561.8857;15.2063;-0.2237;600.6614;21.9390;0.6234;628.6829;44.9718;0.5474;662.4707;14.1307;-0.1484;719.8781;15.7239;0.8926;747.3210;24.2929;0.0533;786.8707;23.8955;0.0190;830.6688;17.1221;0.0676;870.3956;15.5891;0.0116;906.0319;16.8861;0.1825;948.3440;23.9527;0.1725;982.9680;27.3690;0.7851;1028.9646;15.2458;0.1526;1051.6396;18.6091;0.0862;1092.6114;10.6903;0.1959;1150.1834;19.8185;1.9960;1175.9572;12.8421;0.0092;1207.9487;13.9772;0.1919;1243.3062;21.3074;0.0655;1295.5692;24.2505;0.2262;1304.3282;15.0797;0.0181;1362.9395;17.2954;0.2612;1400.0062;15.7032;0.0296;1438.4702;19.4706;0.4188;1481.3554;12.8708;0.1885;1534.1611;22.6035;0.8085;1562.4529;15.3876;0.0924;1605.2165;21.0924;0.0145;1615.6629;24.4651;0.0353;1662.9395;19.5175;0.0228;1703.5334;18.4583;0.0367;1748.8057;29.3386
1;0.0134;336.6730;16.2308;0.0137;375.5382;16.5058;0.0770;416.6359;20.1256;0.0900;452.6582;22.2279;0.0806;489.6659;22.8101;0.0150;524.2328;14.8424;-0.0104;562.0512;15.1591;-0.2633;599.8458;22.4332;0.5962;626.4576;46.6244;0.5027;662.7894;13.6312;-0.2563;722.5575;18.4783;0.8667;745.3676;26.4088;0.0206;789.6645;21.0305;0.0155;830.3164;15.9136;0.0565;871.7192;14.4541;0.0095;907.6206;16.7383;0.1664;948.7477;24.0983;0.1619;984.2697;28.8614;0.7741;1028.7950;14.1755;0.1722;1049.6155;19.3774;0.0933;1092.9364;10.4728;0.2153;1152.0204;21.5175;1.9455;1176.0022;12.8264;0.0215;1205.7923;13.3718;0.1995;1242.8627;20.1459;0.0827;1294.8240;26.3804;0.2024;1304.9978;14.0474;0.0271;1364.0911;17.5294;0.2428;1400.3466;15.5017;0.0291;1435.5898;16.2701;0.3701;1481.4374;13.2320;0.1674;1535.3541;21.6551;0.7353;1562.3647;14.8788;0.0852;1605.1738;21.0605;0.0026;1616.2959;23.2253;0.0274;1666.0456;19.0754;0.0113;1702.3718;18.7738;0.0638;1751.0631;36.2272
1;0.0155;335.6203;16.9575;0.0142;376.4686;16.1449;0.0740;416.5157;21.4586;0.0817;452.4469;23.1654;0.0764;489.0472;22.6417;0.0047;525.3951;14.8079;-0.0021;560.7831;14.1155;-0.2515;600.1076;22.6679;0.6169;627.4517;46.6399;0.5342;662.7746;14.1692;-0.2114;721.6885;18.3953;0.9238;746.8487;25.7836;0.0288;788.7972;22.3082;0.0145;831.0149;16.2052;0.0633;870.9152;14.9408;0.0004;907.0201;16.0223;0.1877;948.8892;25.3731;0.1794;985.6048;29.8804;0.8517;1028.6386;14.2028;0.1875;1049.2585;20.0574;0.0891;1092.8416;11.1201;0.2078;1150.9665;20.1068;1.9772;1176.0805;12.8289;0.0084;1208.0543;13.9340;0.2018;1243.5010;20.7465;0.1719;1300.9101;21.1699;0.1116;1304.8945;18.7797;0.0243;1363.8676;19.2026;0.2613;1400.1853;15.7524;0.0227;1438.0581;17.6578;0.4121;1481.5318;13.2134;0.2027;1535.7645;21.6533;0.8264;1562.5240;15.3351;0.1024;1606.2690;20.1863;0.0091;1614.1369;23.7177;0.0289;1665.1092;19.3255;0.0158;1701.1987;19.2819;0.0438;1747.3488;31.7273
